2024-02-04 17:25:05.015434: iter: [1/300], train_loss: 0.2295661382, valid_loss: 0.1890099446, best_valid_loss: 0.1890099446, lr: 0.0001000000
2024-02-04 17:27:23.201449: iter: [179/300], train_loss: 0.0298944039, valid_loss: 0.0361336159, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:23.969396: iter: [180/300], train_loss: 0.0298505167, valid_loss: 0.0340681834, best_valid_loss: 0.0304130341, lr: 0.0000085899
2024-02-04 17:27:24.767263: iter: [181/300], train_loss: 0.0298969334, valid_loss: 0.0353532024, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:25.565106: iter: [182/300], train_loss: 0.0298703180, valid_loss: 0.0320068977, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:26.331056: iter: [183/300], train_loss: 0.0298731709, valid_loss: 0.0384445935, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:27.111994: iter: [184/300], train_loss: 0.0299034431, valid_loss: 0.0372889911, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:27.874956: iter: [185/300], train_loss: 0.0299503759, valid_loss: 0.0315821481, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:28.682797: iter: [186/300], train_loss: 0.0299467756, valid_loss: 0.0314013381, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:29.442764: iter: [187/300], train_loss: 0.0299058787, valid_loss: 0.0336727394, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:30.216695: iter: [188/300], train_loss: 0.0299734264, valid_loss: 0.0334978203, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:31.013567: iter: [189/300], train_loss: 0.0300598703, valid_loss: 0.0338279940, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:31.804447: iter: [190/300], train_loss: 0.0298648607, valid_loss: 0.0333269866, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:32.583367: iter: [191/300], train_loss: 0.0298872357, valid_loss: 0.0359895900, best_valid_loss: 0.0304130341, lr: 0.0000068719
2024-02-04 17:27:33.353278: iter: [192/300], train_loss: 0.0300619043, valid_loss: 0.0299437071, best_valid_loss: 0.0299437071, lr: 0.0000068719
2024-02-04 17:27:34.131227: iter: [193/300], train_loss: 0.0297960930, valid_loss: 0.0341074541, best_valid_loss: 0.0299437071, lr: 0.0000068719
2024-02-04 17:27:34.940038: iter: [194/300], train_loss: 0.0298746594, valid_loss: 0.0323055275, best_valid_loss: 0.0299437071, lr: 0.0000068719
2024-02-04 17:27:35.698039: iter: [195/300], train_loss: 0.0298414547, valid_loss: 0.0367587345, best_valid_loss: 0.0299437071, lr: 0.0000068719
2024-02-04 17:27:36.474932: iter: [196/300], train_loss: 0.0297976097, valid_loss: 0.0321507112, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:37.256880: iter: [197/300], train_loss: 0.0298582322, valid_loss: 0.0348008946, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:38.060693: iter: [198/300], train_loss: 0.0300653679, valid_loss: 0.0347421629, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:38.831664: iter: [199/300], train_loss: 0.0298345045, valid_loss: 0.0332025358, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:39.599609: iter: [200/300], train_loss: 0.0298194936, valid_loss: 0.0322603341, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:40.359552: iter: [201/300], train_loss: 0.0298139136, valid_loss: 0.0335196313, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:41.180353: iter: [202/300], train_loss: 0.0300040953, valid_loss: 0.0356153523, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:41.940323: iter: [203/300], train_loss: 0.0299779435, valid_loss: 0.0343195771, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:42.708299: iter: [204/300], train_loss: 0.0300265332, valid_loss: 0.0306470965, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:43.504170: iter: [205/300], train_loss: 0.0297860994, valid_loss: 0.0326802072, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:44.300013: iter: [206/300], train_loss: 0.0298859524, valid_loss: 0.0327462057, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:45.080926: iter: [207/300], train_loss: 0.0298444605, valid_loss: 0.0341235859, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:45.859874: iter: [208/300], train_loss: 0.0298797244, valid_loss: 0.0334447324, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:46.619813: iter: [209/300], train_loss: 0.0298940861, valid_loss: 0.0370466970, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:47.411696: iter: [210/300], train_loss: 0.0298473823, valid_loss: 0.0328991786, best_valid_loss: 0.0299437071, lr: 0.0000054976
2024-02-04 17:27:48.223528: iter: [211/300], train_loss: 0.0296805061, valid_loss: 0.0380281005, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:48.997454: iter: [212/300], train_loss: 0.0298895151, valid_loss: 0.0357871254, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:49.788344: iter: [213/300], train_loss: 0.0299493184, valid_loss: 0.0328241338, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:50.588206: iter: [214/300], train_loss: 0.0299157151, valid_loss: 0.0403584540, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:51.369144: iter: [215/300], train_loss: 0.0299254151, valid_loss: 0.0335958401, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:52.226821: iter: [216/300], train_loss: 0.0298386058, valid_loss: 0.0327152784, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:52.983796: iter: [217/300], train_loss: 0.0298542152, valid_loss: 0.0331439531, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:53.789670: iter: [218/300], train_loss: 0.0298608437, valid_loss: 0.0319912316, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:54.555623: iter: [219/300], train_loss: 0.0299208765, valid_loss: 0.0349653028, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:55.350499: iter: [220/300], train_loss: 0.0299378871, valid_loss: 0.0363099935, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:56.127393: iter: [221/300], train_loss: 0.0299118934, valid_loss: 0.0338529336, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:56.929253: iter: [222/300], train_loss: 0.0298941566, valid_loss: 0.0328784455, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:57.700189: iter: [223/300], train_loss: 0.0298441935, valid_loss: 0.0341309030, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:58.462150: iter: [224/300], train_loss: 0.0298956633, valid_loss: 0.0335861885, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:27:59.228133: iter: [225/300], train_loss: 0.0298937648, valid_loss: 0.0328463819, best_valid_loss: 0.0299437071, lr: 0.0000043980
2024-02-04 17:28:00.024982: iter: [226/300], train_loss: 0.0299488190, valid_loss: 0.0320314008, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:00.841788: iter: [227/300], train_loss: 0.0297564492, valid_loss: 0.0340166328, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:01.662595: iter: [228/300], train_loss: 0.0298604718, valid_loss: 0.0325026158, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:02.424587: iter: [229/300], train_loss: 0.0299511061, valid_loss: 0.0378812440, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:03.231431: iter: [230/300], train_loss: 0.0298881114, valid_loss: 0.0321842482, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:03.988375: iter: [231/300], train_loss: 0.0298418307, valid_loss: 0.0343575558, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:04.753363: iter: [232/300], train_loss: 0.0299396783, valid_loss: 0.0361417408, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:05.524270: iter: [233/300], train_loss: 0.0298933710, valid_loss: 0.0331806764, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:06.313161: iter: [234/300], train_loss: 0.0298052372, valid_loss: 0.0365425907, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:07.085128: iter: [235/300], train_loss: 0.0299505098, valid_loss: 0.0383251881, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:07.873023: iter: [236/300], train_loss: 0.0297052385, valid_loss: 0.0357058123, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:08.638971: iter: [237/300], train_loss: 0.0298675308, valid_loss: 0.0356306955, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:09.418860: iter: [238/300], train_loss: 0.0299056252, valid_loss: 0.0345558288, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:10.229690: iter: [239/300], train_loss: 0.0298538690, valid_loss: 0.0326811826, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:11.012602: iter: [240/300], train_loss: 0.0298850995, valid_loss: 0.0331822075, best_valid_loss: 0.0299437071, lr: 0.0000035184
2024-02-04 17:28:11.781544: iter: [241/300], train_loss: 0.0298469490, valid_loss: 0.0341790169, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:12.569434: iter: [242/300], train_loss: 0.0299079358, valid_loss: 0.0328221265, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:13.362349: iter: [243/300], train_loss: 0.0298183274, valid_loss: 0.0321506715, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:14.147246: iter: [244/300], train_loss: 0.0298409723, valid_loss: 0.0362081503, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:14.913168: iter: [245/300], train_loss: 0.0297919819, valid_loss: 0.0353614166, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:15.675134: iter: [246/300], train_loss: 0.0298373648, valid_loss: 0.0327667166, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:16.476021: iter: [247/300], train_loss: 0.0299084408, valid_loss: 0.0350267080, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:17.238981: iter: [248/300], train_loss: 0.0297535823, valid_loss: 0.0319747596, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:18.005929: iter: [249/300], train_loss: 0.0299428229, valid_loss: 0.0354688372, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:18.772849: iter: [250/300], train_loss: 0.0297784260, valid_loss: 0.0342993289, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:19.555787: iter: [251/300], train_loss: 0.0298711767, valid_loss: 0.0348907957, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:20.368583: iter: [252/300], train_loss: 0.0297610383, valid_loss: 0.0348223113, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:21.139555: iter: [253/300], train_loss: 0.0298539144, valid_loss: 0.0349293066, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:21.904508: iter: [254/300], train_loss: 0.0298486769, valid_loss: 0.0350377125, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:22.707361: iter: [255/300], train_loss: 0.0298202687, valid_loss: 0.0339551270, best_valid_loss: 0.0299437071, lr: 0.0000028147
2024-02-04 17:28:23.471292: iter: [256/300], train_loss: 0.0298044034, valid_loss: 0.0360969417, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:24.238267: iter: [257/300], train_loss: 0.0297491737, valid_loss: 0.0340122463, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:25.005218: iter: [258/300], train_loss: 0.0299173768, valid_loss: 0.0341574575, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:25.786132: iter: [259/300], train_loss: 0.0297662336, valid_loss: 0.0334095365, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:26.582005: iter: [260/300], train_loss: 0.0299003902, valid_loss: 0.0326126746, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:27.351914: iter: [261/300], train_loss: 0.0299371672, valid_loss: 0.0342564459, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:28.161749: iter: [262/300], train_loss: 0.0297841115, valid_loss: 0.0328960804, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:28.957622: iter: [263/300], train_loss: 0.0297885814, valid_loss: 0.0386118150, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:29.719615: iter: [264/300], train_loss: 0.0299510735, valid_loss: 0.0346574696, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:30.504520: iter: [265/300], train_loss: 0.0298251605, valid_loss: 0.0334873466, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:31.282437: iter: [266/300], train_loss: 0.0298906646, valid_loss: 0.0325587603, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:32.072304: iter: [267/300], train_loss: 0.0298501260, valid_loss: 0.0352966090, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:32.848250: iter: [268/300], train_loss: 0.0297005405, valid_loss: 0.0324451091, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:33.622151: iter: [269/300], train_loss: 0.0299240793, valid_loss: 0.0329273002, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:34.396113: iter: [270/300], train_loss: 0.0299586670, valid_loss: 0.0331496311, best_valid_loss: 0.0299437071, lr: 0.0000022518
2024-02-04 17:28:35.203953: iter: [271/300], train_loss: 0.0297745806, valid_loss: 0.0314572435, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:35.963918: iter: [272/300], train_loss: 0.0298655424, valid_loss: 0.0337268002, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:36.748792: iter: [273/300], train_loss: 0.0298302614, valid_loss: 0.0334412536, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:37.523720: iter: [274/300], train_loss: 0.0298569337, valid_loss: 0.0369703944, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:38.326579: iter: [275/300], train_loss: 0.0297339133, valid_loss: 0.0351555875, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:39.112473: iter: [276/300], train_loss: 0.0298361399, valid_loss: 0.0345523780, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:39.876460: iter: [277/300], train_loss: 0.0298032085, valid_loss: 0.0331172273, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:40.645405: iter: [278/300], train_loss: 0.0298030353, valid_loss: 0.0364969000, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:41.449256: iter: [279/300], train_loss: 0.0298074239, valid_loss: 0.0354524987, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:42.210195: iter: [280/300], train_loss: 0.0297800091, valid_loss: 0.0345815482, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:42.976148: iter: [281/300], train_loss: 0.0297996493, valid_loss: 0.0310902335, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:43.754095: iter: [282/300], train_loss: 0.0298196939, valid_loss: 0.0388367915, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:44.592853: iter: [283/300], train_loss: 0.0298066372, valid_loss: 0.0356143775, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:45.377722: iter: [284/300], train_loss: 0.0298009277, valid_loss: 0.0351937885, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:46.140683: iter: [285/300], train_loss: 0.0297565183, valid_loss: 0.0349220658, best_valid_loss: 0.0299437071, lr: 0.0000018014
2024-02-04 17:28:46.908631: iter: [286/300], train_loss: 0.0297038388, valid_loss: 0.0357259475, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:47.711486: iter: [287/300], train_loss: 0.0298890234, valid_loss: 0.0336444403, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:48.483449: iter: [288/300], train_loss: 0.0298253903, valid_loss: 0.0312038859, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:49.251398: iter: [289/300], train_loss: 0.0298392808, valid_loss: 0.0343870223, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:50.012363: iter: [290/300], train_loss: 0.0298525342, valid_loss: 0.0341767731, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:50.853115: iter: [291/300], train_loss: 0.0299127714, valid_loss: 0.0375843924, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:51.641009: iter: [292/300], train_loss: 0.0298870106, valid_loss: 0.0317210431, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:52.405934: iter: [293/300], train_loss: 0.0298655222, valid_loss: 0.0347927747, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:53.181889: iter: [294/300], train_loss: 0.0297146668, valid_loss: 0.0330295774, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:54.055521: iter: [295/300], train_loss: 0.0297925503, valid_loss: 0.0369646934, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:54.830455: iter: [296/300], train_loss: 0.0298921401, valid_loss: 0.0309972161, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:55.600393: iter: [297/300], train_loss: 0.0298029489, valid_loss: 0.0337319002, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:56.367374: iter: [298/300], train_loss: 0.0298200643, valid_loss: 0.0341214476, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:57.203109: iter: [299/300], train_loss: 0.0297102286, valid_loss: 0.0370401647, best_valid_loss: 0.0299437071, lr: 0.0000014412
2024-02-04 17:28:57.976072: iter: [300/300], train_loss: 0.0299079684, valid_loss: 0.0306067641, best_valid_loss: 0.0299437071, lr: 0.0000014412
