2024-02-04 17:21:01.719606: iter: [1/300], train_loss: 0.2450157236, valid_loss: 0.2237624178, best_valid_loss: 0.2237624178, lr: 0.0001000000
2024-02-04 17:23:25.643125: iter: [179/300], train_loss: 0.0039831093, valid_loss: 0.0040275606, best_valid_loss: 0.0038205352, lr: 0.0000085899
2024-02-04 17:23:26.462963: iter: [180/300], train_loss: 0.0039730264, valid_loss: 0.0040837533, best_valid_loss: 0.0038205352, lr: 0.0000085899
2024-02-04 17:23:27.243876: iter: [181/300], train_loss: 0.0039843156, valid_loss: 0.0042615612, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:28.042709: iter: [182/300], train_loss: 0.0039713653, valid_loss: 0.0039326694, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:28.833595: iter: [183/300], train_loss: 0.0039770015, valid_loss: 0.0039379285, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:29.678341: iter: [184/300], train_loss: 0.0039767100, valid_loss: 0.0039381236, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:30.477231: iter: [185/300], train_loss: 0.0039728148, valid_loss: 0.0038238897, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:31.278059: iter: [186/300], train_loss: 0.0039663753, valid_loss: 0.0040433408, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:32.067980: iter: [187/300], train_loss: 0.0039721669, valid_loss: 0.0040813911, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:32.884794: iter: [188/300], train_loss: 0.0039730445, valid_loss: 0.0038773439, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:33.675651: iter: [189/300], train_loss: 0.0039746138, valid_loss: 0.0040363916, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:34.472553: iter: [190/300], train_loss: 0.0039605970, valid_loss: 0.0042473464, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:35.264403: iter: [191/300], train_loss: 0.0039755551, valid_loss: 0.0042985405, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:36.088205: iter: [192/300], train_loss: 0.0039678806, valid_loss: 0.0040535665, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:36.894050: iter: [193/300], train_loss: 0.0039642572, valid_loss: 0.0045176984, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:37.689922: iter: [194/300], train_loss: 0.0039621890, valid_loss: 0.0043071741, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:38.523586: iter: [195/300], train_loss: 0.0039692759, valid_loss: 0.0040076952, best_valid_loss: 0.0038205352, lr: 0.0000068719
2024-02-04 17:23:39.319487: iter: [196/300], train_loss: 0.0039746488, valid_loss: 0.0041457486, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:40.112337: iter: [197/300], train_loss: 0.0039646076, valid_loss: 0.0040158348, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:40.890258: iter: [198/300], train_loss: 0.0039664824, valid_loss: 0.0040338829, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:41.727024: iter: [199/300], train_loss: 0.0039660022, valid_loss: 0.0040431238, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:42.541843: iter: [200/300], train_loss: 0.0039480558, valid_loss: 0.0043353782, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:43.339711: iter: [201/300], train_loss: 0.0039537014, valid_loss: 0.0042395388, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:44.139645: iter: [202/300], train_loss: 0.0039538415, valid_loss: 0.0039962866, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:44.960451: iter: [203/300], train_loss: 0.0039680185, valid_loss: 0.0042577547, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:45.754298: iter: [204/300], train_loss: 0.0039449454, valid_loss: 0.0045260931, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:46.553164: iter: [205/300], train_loss: 0.0039556067, valid_loss: 0.0043158940, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:47.344078: iter: [206/300], train_loss: 0.0039552606, valid_loss: 0.0041386441, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:48.173834: iter: [207/300], train_loss: 0.0039544964, valid_loss: 0.0041944492, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:49.019573: iter: [208/300], train_loss: 0.0039523949, valid_loss: 0.0041365911, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:49.804469: iter: [209/300], train_loss: 0.0039509884, valid_loss: 0.0045831923, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:50.602366: iter: [210/300], train_loss: 0.0039565967, valid_loss: 0.0043453002, best_valid_loss: 0.0038205352, lr: 0.0000054976
2024-02-04 17:23:51.487969: iter: [211/300], train_loss: 0.0039484207, valid_loss: 0.0041277998, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:52.306780: iter: [212/300], train_loss: 0.0039419605, valid_loss: 0.0041611740, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:53.094705: iter: [213/300], train_loss: 0.0039467435, valid_loss: 0.0044293163, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:53.891543: iter: [214/300], train_loss: 0.0039413816, valid_loss: 0.0038309264, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:54.743270: iter: [215/300], train_loss: 0.0039375247, valid_loss: 0.0042486892, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:55.525175: iter: [216/300], train_loss: 0.0039453561, valid_loss: 0.0039629919, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:56.304123: iter: [217/300], train_loss: 0.0039464638, valid_loss: 0.0043583115, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:57.096008: iter: [218/300], train_loss: 0.0039460024, valid_loss: 0.0041644011, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:57.908833: iter: [219/300], train_loss: 0.0039419514, valid_loss: 0.0040464292, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:58.705703: iter: [220/300], train_loss: 0.0039480874, valid_loss: 0.0040605455, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:23:59.502542: iter: [221/300], train_loss: 0.0039389169, valid_loss: 0.0041253416, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:24:00.352270: iter: [222/300], train_loss: 0.0039359886, valid_loss: 0.0041485773, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:24:01.195047: iter: [223/300], train_loss: 0.0039434406, valid_loss: 0.0039750414, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:24:01.988895: iter: [224/300], train_loss: 0.0039415846, valid_loss: 0.0042954735, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:24:02.787789: iter: [225/300], train_loss: 0.0039377116, valid_loss: 0.0043719036, best_valid_loss: 0.0038205352, lr: 0.0000043980
2024-02-04 17:24:03.589616: iter: [226/300], train_loss: 0.0039386912, valid_loss: 0.0040614259, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:04.408497: iter: [227/300], train_loss: 0.0039528080, valid_loss: 0.0041160215, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:05.203346: iter: [228/300], train_loss: 0.0039414937, valid_loss: 0.0043130224, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:05.994227: iter: [229/300], train_loss: 0.0039363566, valid_loss: 0.0040241860, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:06.817030: iter: [230/300], train_loss: 0.0039276479, valid_loss: 0.0038278773, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:07.638862: iter: [231/300], train_loss: 0.0039376396, valid_loss: 0.0040753556, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:08.452685: iter: [232/300], train_loss: 0.0039363630, valid_loss: 0.0039554604, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:09.244536: iter: [233/300], train_loss: 0.0039394545, valid_loss: 0.0039766980, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:10.078311: iter: [234/300], train_loss: 0.0039312120, valid_loss: 0.0039694746, best_valid_loss: 0.0038205352, lr: 0.0000035184
2024-02-04 17:24:10.893165: iter: [235/300], train_loss: 0.0039335476, valid_loss: 0.0038181392, best_valid_loss: 0.0038181392, lr: 0.0000035184
2024-02-04 17:24:11.689999: iter: [236/300], train_loss: 0.0039411109, valid_loss: 0.0043604991, best_valid_loss: 0.0038181392, lr: 0.0000035184
2024-02-04 17:24:12.505821: iter: [237/300], train_loss: 0.0039321100, valid_loss: 0.0041041216, best_valid_loss: 0.0038181392, lr: 0.0000035184
2024-02-04 17:24:13.358541: iter: [238/300], train_loss: 0.0039275442, valid_loss: 0.0040360781, best_valid_loss: 0.0038181392, lr: 0.0000035184
2024-02-04 17:24:14.152416: iter: [239/300], train_loss: 0.0039289821, valid_loss: 0.0038714941, best_valid_loss: 0.0038181392, lr: 0.0000035184
2024-02-04 17:24:14.955299: iter: [240/300], train_loss: 0.0039401482, valid_loss: 0.0039877199, best_valid_loss: 0.0038181392, lr: 0.0000035184
2024-02-04 17:24:15.737211: iter: [241/300], train_loss: 0.0039354781, valid_loss: 0.0043924456, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:16.564967: iter: [242/300], train_loss: 0.0039347765, valid_loss: 0.0041806383, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:17.356854: iter: [243/300], train_loss: 0.0039233846, valid_loss: 0.0040515029, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:18.159707: iter: [244/300], train_loss: 0.0039431402, valid_loss: 0.0044263826, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:18.954577: iter: [245/300], train_loss: 0.0039293927, valid_loss: 0.0042044928, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:19.795334: iter: [246/300], train_loss: 0.0039196243, valid_loss: 0.0044073742, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:20.581257: iter: [247/300], train_loss: 0.0039292723, valid_loss: 0.0041232878, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:21.380092: iter: [248/300], train_loss: 0.0039278888, valid_loss: 0.0038624958, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:22.159014: iter: [249/300], train_loss: 0.0039303396, valid_loss: 0.0041382397, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:22.978818: iter: [250/300], train_loss: 0.0039386824, valid_loss: 0.0043222527, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:23.773697: iter: [251/300], train_loss: 0.0039356963, valid_loss: 0.0040235588, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:24.586523: iter: [252/300], train_loss: 0.0039227334, valid_loss: 0.0040154618, best_valid_loss: 0.0038181392, lr: 0.0000028147
2024-02-04 17:24:25.383389: iter: [253/300], train_loss: 0.0039251908, valid_loss: 0.0038062289, best_valid_loss: 0.0038062289, lr: 0.0000028147
2024-02-04 17:24:26.242099: iter: [254/300], train_loss: 0.0039296543, valid_loss: 0.0039091400, best_valid_loss: 0.0038062289, lr: 0.0000028147
2024-02-04 17:24:27.032980: iter: [255/300], train_loss: 0.0039200487, valid_loss: 0.0042953490, best_valid_loss: 0.0038062289, lr: 0.0000028147
2024-02-04 17:24:27.834836: iter: [256/300], train_loss: 0.0039179523, valid_loss: 0.0041550624, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:28.639684: iter: [257/300], train_loss: 0.0039192716, valid_loss: 0.0039731519, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:29.476452: iter: [258/300], train_loss: 0.0039248862, valid_loss: 0.0040377073, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:30.325179: iter: [259/300], train_loss: 0.0039217345, valid_loss: 0.0042371613, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:31.116068: iter: [260/300], train_loss: 0.0039273689, valid_loss: 0.0045154092, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:31.958813: iter: [261/300], train_loss: 0.0039229458, valid_loss: 0.0040857640, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:32.777653: iter: [262/300], train_loss: 0.0039148980, valid_loss: 0.0040916183, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:33.586460: iter: [263/300], train_loss: 0.0039117666, valid_loss: 0.0040081126, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:34.378345: iter: [264/300], train_loss: 0.0039216367, valid_loss: 0.0041450211, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:35.201144: iter: [265/300], train_loss: 0.0039205905, valid_loss: 0.0040433833, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:36.011974: iter: [266/300], train_loss: 0.0039275640, valid_loss: 0.0040177351, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:36.809842: iter: [267/300], train_loss: 0.0039255179, valid_loss: 0.0040316160, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:37.607738: iter: [268/300], train_loss: 0.0039158724, valid_loss: 0.0040243214, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:38.452452: iter: [269/300], train_loss: 0.0039247072, valid_loss: 0.0039948872, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:39.237355: iter: [270/300], train_loss: 0.0039288284, valid_loss: 0.0042418292, best_valid_loss: 0.0038062289, lr: 0.0000022518
2024-02-04 17:24:40.045225: iter: [271/300], train_loss: 0.0039184096, valid_loss: 0.0043841891, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:40.837103: iter: [272/300], train_loss: 0.0039105448, valid_loss: 0.0039859742, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:41.657884: iter: [273/300], train_loss: 0.0039102556, valid_loss: 0.0040568997, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:42.465721: iter: [274/300], train_loss: 0.0039148798, valid_loss: 0.0039716236, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:43.255609: iter: [275/300], train_loss: 0.0038994830, valid_loss: 0.0039777531, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:44.083401: iter: [276/300], train_loss: 0.0039199948, valid_loss: 0.0040413266, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:44.913177: iter: [277/300], train_loss: 0.0039186894, valid_loss: 0.0042473559, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:45.696116: iter: [278/300], train_loss: 0.0039214334, valid_loss: 0.0041319163, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:46.493956: iter: [279/300], train_loss: 0.0039133764, valid_loss: 0.0041520133, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:47.291848: iter: [280/300], train_loss: 0.0039227605, valid_loss: 0.0041850593, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:48.128580: iter: [281/300], train_loss: 0.0039152711, valid_loss: 0.0041113628, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:48.928443: iter: [282/300], train_loss: 0.0039164059, valid_loss: 0.0041140606, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:49.728311: iter: [283/300], train_loss: 0.0039277411, valid_loss: 0.0041044410, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:50.563104: iter: [284/300], train_loss: 0.0039148270, valid_loss: 0.0041852301, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:51.386874: iter: [285/300], train_loss: 0.0039129883, valid_loss: 0.0044824877, best_valid_loss: 0.0038062289, lr: 0.0000018014
2024-02-04 17:24:52.185739: iter: [286/300], train_loss: 0.0039178563, valid_loss: 0.0039272738, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:52.971638: iter: [287/300], train_loss: 0.0039146472, valid_loss: 0.0041382129, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:53.773494: iter: [288/300], train_loss: 0.0039079508, valid_loss: 0.0039632460, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:54.625244: iter: [289/300], train_loss: 0.0039145111, valid_loss: 0.0043489241, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:55.426076: iter: [290/300], train_loss: 0.0039165574, valid_loss: 0.0040801281, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:56.218952: iter: [291/300], train_loss: 0.0039181834, valid_loss: 0.0039242279, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:57.021805: iter: [292/300], train_loss: 0.0039113360, valid_loss: 0.0041810918, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:57.840619: iter: [293/300], train_loss: 0.0039037609, valid_loss: 0.0040349080, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:58.638514: iter: [294/300], train_loss: 0.0039130577, valid_loss: 0.0042387104, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:24:59.441342: iter: [295/300], train_loss: 0.0039134069, valid_loss: 0.0039658668, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:25:00.270122: iter: [296/300], train_loss: 0.0039055083, valid_loss: 0.0039918881, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:25:01.208611: iter: [297/300], train_loss: 0.0039255363, valid_loss: 0.0041800460, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:25:02.150097: iter: [298/300], train_loss: 0.0039176485, valid_loss: 0.0043875620, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:25:03.092574: iter: [299/300], train_loss: 0.0039117874, valid_loss: 0.0043992073, best_valid_loss: 0.0038062289, lr: 0.0000014412
2024-02-04 17:25:04.088912: iter: [300/300], train_loss: 0.0039027951, valid_loss: 0.0040155650, best_valid_loss: 0.0038062289, lr: 0.0000014412
