2024-02-04 17:28:58.133640: iter: [1/300], train_loss: 0.0070938054, valid_loss: 0.0000176902, best_valid_loss: 0.0000176902, lr: 0.0001000000
2024-02-04 17:29:22.335690: iter: [179/300], train_loss: 0.0000000247, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:22.460357: iter: [180/300], train_loss: 0.0000000247, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000085899
2024-02-04 17:29:22.589010: iter: [181/300], train_loss: 0.0000000246, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:22.712682: iter: [182/300], train_loss: 0.0000000245, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:22.836347: iter: [183/300], train_loss: 0.0000000245, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:22.963013: iter: [184/300], train_loss: 0.0000000244, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.087705: iter: [185/300], train_loss: 0.0000000244, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.213340: iter: [186/300], train_loss: 0.0000000243, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.335019: iter: [187/300], train_loss: 0.0000000242, valid_loss: 0.0000000011, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.460683: iter: [188/300], train_loss: 0.0000000242, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.588341: iter: [189/300], train_loss: 0.0000000241, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.717991: iter: [190/300], train_loss: 0.0000000241, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.847645: iter: [191/300], train_loss: 0.0000000240, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:23.995249: iter: [192/300], train_loss: 0.0000000240, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:24.120916: iter: [193/300], train_loss: 0.0000000239, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:24.245612: iter: [194/300], train_loss: 0.0000000239, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:24.368257: iter: [195/300], train_loss: 0.0000000238, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000068719
2024-02-04 17:29:24.492918: iter: [196/300], train_loss: 0.0000000238, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:24.614626: iter: [197/300], train_loss: 0.0000000237, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:24.737294: iter: [198/300], train_loss: 0.0000000237, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:24.860965: iter: [199/300], train_loss: 0.0000000236, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:24.989592: iter: [200/300], train_loss: 0.0000000236, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:25.118246: iter: [201/300], train_loss: 0.0000000236, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:25.241947: iter: [202/300], train_loss: 0.0000000235, valid_loss: 0.0000000010, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:25.378553: iter: [203/300], train_loss: 0.0000000235, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:25.524161: iter: [204/300], train_loss: 0.0000000234, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:25.646836: iter: [205/300], train_loss: 0.0000000234, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:25.775490: iter: [206/300], train_loss: 0.0000000233, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:25.900156: iter: [207/300], train_loss: 0.0000000233, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:26.038790: iter: [208/300], train_loss: 0.0000000233, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:26.179410: iter: [209/300], train_loss: 0.0000000232, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:26.301086: iter: [210/300], train_loss: 0.0000000232, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000054976
2024-02-04 17:29:26.424787: iter: [211/300], train_loss: 0.0000000231, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:26.571365: iter: [212/300], train_loss: 0.0000000231, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:26.696061: iter: [213/300], train_loss: 0.0000000231, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:26.830675: iter: [214/300], train_loss: 0.0000000230, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:26.967336: iter: [215/300], train_loss: 0.0000000230, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:27.103944: iter: [216/300], train_loss: 0.0000000230, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:27.227608: iter: [217/300], train_loss: 0.0000000229, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:27.351276: iter: [218/300], train_loss: 0.0000000229, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:27.472982: iter: [219/300], train_loss: 0.0000000229, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:27.602612: iter: [220/300], train_loss: 0.0000000228, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:27.738244: iter: [221/300], train_loss: 0.0000000228, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:27.872885: iter: [222/300], train_loss: 0.0000000227, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:28.002535: iter: [223/300], train_loss: 0.0000000227, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:28.140199: iter: [224/300], train_loss: 0.0000000227, valid_loss: 0.0000000009, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:28.264839: iter: [225/300], train_loss: 0.0000000226, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000043980
2024-02-04 17:29:28.388510: iter: [226/300], train_loss: 0.0000000226, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:28.522148: iter: [227/300], train_loss: 0.0000000226, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:28.668757: iter: [228/300], train_loss: 0.0000000226, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:28.791427: iter: [229/300], train_loss: 0.0000000225, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:28.916097: iter: [230/300], train_loss: 0.0000000225, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:29.046749: iter: [231/300], train_loss: 0.0000000225, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:29.175403: iter: [232/300], train_loss: 0.0000000224, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:29.299074: iter: [233/300], train_loss: 0.0000000224, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:29.420747: iter: [234/300], train_loss: 0.0000000224, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:29.549400: iter: [235/300], train_loss: 0.0000000224, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:29.701994: iter: [236/300], train_loss: 0.0000000223, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:29.864558: iter: [237/300], train_loss: 0.0000000223, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:30.030116: iter: [238/300], train_loss: 0.0000000223, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:30.186696: iter: [239/300], train_loss: 0.0000000223, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:30.321369: iter: [240/300], train_loss: 0.0000000222, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000035184
2024-02-04 17:29:30.453981: iter: [241/300], train_loss: 0.0000000222, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:30.601617: iter: [242/300], train_loss: 0.0000000222, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:30.736266: iter: [243/300], train_loss: 0.0000000222, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:30.858905: iter: [244/300], train_loss: 0.0000000221, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:30.983569: iter: [245/300], train_loss: 0.0000000221, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:31.202103: iter: [246/300], train_loss: 0.0000000221, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:31.365929: iter: [247/300], train_loss: 0.0000000221, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:31.508559: iter: [248/300], train_loss: 0.0000000220, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:31.647175: iter: [249/300], train_loss: 0.0000000220, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:31.827695: iter: [250/300], train_loss: 0.0000000220, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:31.953359: iter: [251/300], train_loss: 0.0000000220, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:32.092983: iter: [252/300], train_loss: 0.0000000220, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:32.221672: iter: [253/300], train_loss: 0.0000000219, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:32.345308: iter: [254/300], train_loss: 0.0000000219, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:32.468984: iter: [255/300], train_loss: 0.0000000219, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000028147
2024-02-04 17:29:32.594642: iter: [256/300], train_loss: 0.0000000219, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:32.721335: iter: [257/300], train_loss: 0.0000000218, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:32.843975: iter: [258/300], train_loss: 0.0000000218, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:32.969643: iter: [259/300], train_loss: 0.0000000218, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:33.104283: iter: [260/300], train_loss: 0.0000000218, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:33.231944: iter: [261/300], train_loss: 0.0000000218, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:33.361626: iter: [262/300], train_loss: 0.0000000218, valid_loss: 0.0000000008, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:33.486291: iter: [263/300], train_loss: 0.0000000217, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:33.608963: iter: [264/300], train_loss: 0.0000000217, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:33.737595: iter: [265/300], train_loss: 0.0000000217, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:33.878214: iter: [266/300], train_loss: 0.0000000217, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:34.025816: iter: [267/300], train_loss: 0.0000000217, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:34.151481: iter: [268/300], train_loss: 0.0000000216, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:34.288146: iter: [269/300], train_loss: 0.0000000216, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:34.415778: iter: [270/300], train_loss: 0.0000000216, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000022518
2024-02-04 17:29:34.540440: iter: [271/300], train_loss: 0.0000000216, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:34.673091: iter: [272/300], train_loss: 0.0000000216, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:34.832660: iter: [273/300], train_loss: 0.0000000216, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:35.292431: iter: [274/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:35.624544: iter: [275/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:36.051400: iter: [276/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:36.249873: iter: [277/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:36.704655: iter: [278/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:37.812693: iter: [279/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:38.334115: iter: [280/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:38.555523: iter: [281/300], train_loss: 0.0000000215, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:38.786906: iter: [282/300], train_loss: 0.0000000214, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:38.978395: iter: [283/300], train_loss: 0.0000000214, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:39.177863: iter: [284/300], train_loss: 0.0000000214, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:39.366359: iter: [285/300], train_loss: 0.0000000214, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000018014
2024-02-04 17:29:39.550866: iter: [286/300], train_loss: 0.0000000214, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:39.781246: iter: [287/300], train_loss: 0.0000000214, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:39.996672: iter: [288/300], train_loss: 0.0000000214, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:40.263957: iter: [289/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:40.475391: iter: [290/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:40.651919: iter: [291/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:40.840420: iter: [292/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:41.014948: iter: [293/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:41.161559: iter: [294/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:41.301183: iter: [295/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:41.444799: iter: [296/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:41.604372: iter: [297/300], train_loss: 0.0000000213, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:41.758963: iter: [298/300], train_loss: 0.0000000212, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:41.959423: iter: [299/300], train_loss: 0.0000000212, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
2024-02-04 17:29:42.137947: iter: [300/300], train_loss: 0.0000000212, valid_loss: 0.0000000007, best_valid_loss: 0.0000000003, lr: 0.0000014412
