,Tair,Rhair,CO2air,PARin
752,19.8,61.7,821.999999,168.0
753,19.0,62.3,792.0,199.0
754,20.4,61.4,790.999999,235.0
755,22.1,63.7,756.000004,267.0
756,24.6,68.6,721.0,298.0
757,27.2,72.8,784.999993,317.0
758,27.1,64.2,723.999998,305.0
759,27.9,71.9,727.0,276.0
760,26.4,68.1,803.999995,239.0
761,25.1,71.4,785.000001,198.0
762,23.4,65.5,808.0,161.0
763,21.9,68.5,793.0,154.0
764,20.1,74.4,808.000003,0.0
765,17.1,84.1,741.0,0.0
766,15.9,86.7,685.0,0.0
767,14.9,87.6,647.0,0.0
768,14.5,86.9,614.0,0.0
769,13.9,84.8,567.0,124.999997
770,20.3,60.1,656.999999,207.0
771,19.8,65.3,810.0,151.0
772,18.2,71.4,818.999999,151.0
773,17.7,72.7,796.000002,151.0
774,17.7,71.7,813.0,151.0
775,16.7,75.0,807.0,152.0
776,19.8,64.7,802.000001,168.0
777,19.9,65.9,774.0,197.0
778,21.8,60.6,804.999998,235.0
779,24.5,63.6,775.0,267.0
780,25.7,65.3,803.0,298.0
781,27.5,71.9,741.000001,315.0
782,26.9,75.9,777.999994,303.0
783,27.3,71.2,748.0,278.0
784,25.1,71.299999,792.999996,244.0
785,24.2,65.4,792.999999,200.999999
786,21.8,62.2,783.0,162.0
787,20.8,67.2,805.999998,155.0
788,19.0,74.4,791.000003,0.0
789,16.3,84.8,759.0,0.0
790,15.2,86.1,692.0,0.0
791,14.3,87.2,638.999999,0.0
792,14.0,87.1,599.0,0.0
793,13.3,86.3,551.000001,124.999997
794,21.0,61.0,620.0,207.0
795,20.0,66.4,802.0,151.0
796,18.5,72.4,801.000001,152.0
797,17.7,74.9,804.000001,151.0
798,17.8,73.7,818.0,151.0
799,16.1,72.9,790.999999,152.0
800,19.9,62.3,777.000001,171.0
801,18.8,61.4,767.0,203.0
802,19.6,57.6,701.000001,240.0
803,22.3,57.8,704.000002,275.0
804,24.2,68.4,701.0,312.0
805,24.8,64.1,649.000002,329.999999
806,25.2,68.399999,654.999998,317.0
807,24.6,66.0,658.0,285.0
808,23.6,65.4,648.000002,247.0
809,22.3,64.9,699.0,203.0
810,20.4,59.7,716.0,164.0
811,19.8,63.7,798.000002,155.0
812,18.5,71.1,794.000005,0.0
813,16.0,83.9,771.0,0.0
814,14.9,86.3,697.000001,0.0
815,14.1,87.5,653.999999,0.0
816,14.2,87.2,625.0,0.0
817,13.7,85.8,587.0,124.999997
818,20.5,59.2,691.999999,207.0
819,20.0,64.1,809.0,151.0
820,18.5,71.9,815.999998,151.0
821,18.0,75.2,811.999999,151.0
822,17.6,71.8,805.0,152.0
823,16.2,73.7,812.999998,152.0
824,19.8,63.6,815.999998,171.0
825,19.2,64.8,796.0,202.0
826,21.4,58.6,774.000001,240.0
827,23.0,62.6,740.000002,272.0
828,25.8,66.2,769.0,313.0
829,26.4,69.2,741.000002,335.0
830,27.9,65.1,730.999997,323.999999
831,27.5,67.1,710.0,286.0
832,26.2,68.5,737.000002,249.0
833,25.1,63.1,746.000003,201.0
834,22.3,65.1,799.0,164.0
835,21.2,66.5,811.999998,154.0
836,19.4,73.4,798.999999,0.0
837,16.5,84.0,733.0,0.0
838,15.2,86.4,675.000001,0.0
839,14.4,87.6,635.0,0.0
840,14.1,87.4,605.0,0.0
841,13.2,86.1,564.000001,124.999997
842,20.4,59.4,550.999999,207.0
843,20.0,64.7,735.0,151.0
844,18.2,71.2,812.000001,151.0
845,17.8,72.2,793.000003,151.0
846,17.8,71.9,806.0,152.0
847,16.1,70.0,803.999999,152.0
848,20.1,59.8,802.0,168.0
849,18.6,58.2,752.0,201.0
850,20.4,56.0,695.000001,240.0
851,21.4,57.6,647.999999,275.0
852,25.2,63.8,654.0,315.0
853,27.2,62.700001,644.000004,338.0
854,27.1,62.3,641.000002,331.999999
855,26.1,71.1,678.0,295.0
856,25.0,69.6,670.0,249.0
857,24.8,64.6,716.000002,202.0
858,22.7,62.5,781.0,164.0
859,21.8,64.7,831.999996,155.0
860,20.1,71.9,814.999998,0.0
861,17.0,83.6,735.0,0.0
862,15.7,86.2,703.0,0.0
863,14.7,87.3,670.0,0.0
864,14.4,86.8,644.0,0.0
865,13.7,85.4,600.000001,124.999997
866,20.7,59.6,676.999999,206.0
867,20.3,63.3,751.0,151.0
868,18.6,70.6,815.999999,151.0
869,17.9,73.2,797.000002,151.0
870,17.8,73.2,810.0,151.0
871,16.1,73.5,807.999999,152.0
872,20.1,62.3,801.000001,172.0
873,19.6,61.7,788.0,203.0
874,20.5,56.7,740.000001,242.0
875,22.9,61.1,725.000002,274.0
876,26.7,66.6,801.0,308.0
877,26.5,73.399999,776.999999,324.0
878,29.2,76.799999,787.999999,320.0
879,28.0,76.0,789.0,285.0
880,28.2,69.9,736.000004,245.000001
881,26.5,66.000001,747.000002,203.0
882,24.6,72.0,794.0,166.0
883,23.7,70.1,824.0,154.0
884,21.7,74.2,838.000001,0.0
885,18.6,83.7,751.0,0.0
886,17.2,86.6,694.0,0.0
887,16.2,88.0,670.0,0.0
888,15.7,87.5,649.0,0.0
889,15.2,86.3,615.000001,124.999997
890,20.6,64.2,699.999999,206.0
891,20.5,66.7,822.0,151.0
892,18.6,74.3,804.0,151.0
893,18.1,75.9,809.999999,151.0
894,17.8,71.9,802.0,151.0
895,16.8,72.8,792.000002,152.0
896,19.7,66.2,796.000001,173.0
897,19.4,64.1,785.0,205.0
898,21.9,59.5,777.000001,244.999999
899,24.0,67.9,802.999999,273.0
900,26.7,72.6,731.0,310.0
901,29.5,74.7,752.999995,326.0
902,30.6,73.299999,750.999996,322.999999
903,28.2,81.5,772.0,277.0
904,27.5,74.599999,796.999997,249.0
905,27.9,64.900001,747.0,204.999999
906,25.3,67.7,815.0,166.0
907,24.0,73.7,786.000001,153.0
908,22.2,75.2,834.999998,0.0
909,19.2,84.5,730.0,0.0
910,17.7,87.3,672.0,0.0
911,16.7,88.8,651.0,0.0
912,16.4,88.4,629.0,0.0
913,15.6,86.8,588.000001,124.999997
914,20.2,66.0,668.999999,206.999994
915,20.2,69.1,819.0,151.0
916,18.6,75.6,812.000001,151.0
917,18.0,72.2,801.0,151.0
918,18.1,75.8,791.0,151.0
919,16.6,73.7,798.999999,152.0
920,19.9,67.3,791.000001,174.0
921,19.7,61.3,772.0,207.0
922,22.1,59.0,730.000002,245.0
923,23.8,66.199999,731.999994,279.000001
924,26.4,67.1,666.0,323.0
925,27.3,79.199999,684.999999,349.0
926,27.6,66.300001,636.999999,338.0
927,27.0,69.3,644.0,305.0
928,27.8,67.200001,650.000002,245.0
929,25.6,68.0,716.0,207.0
930,23.8,67.1,799.0,164.0
931,23.4,67.7,791.000001,155.0
932,22.2,72.2,821.999998,0.0
933,19.4,82.6,719.0,0.0
934,18.3,85.6,664.0,0.0
935,17.7,87.3,633.0,0.0
936,17.6,87.9,613.0,0.0
937,17.5,86.3,563.000001,123.999997
938,20.2,72.3,635.999999,205.0
939,21.2,73.4,772.0,280.0
940,21.6,75.8,816.000002,279.0
941,21.6,69.2,787.999999,279.0
942,21.2,73.9,794.0,279.0
943,18.7,74.8,769.000001,152.0
944,20.1,74.6,812.999998,179.0
945,19.9,66.3,656.0,225.0
946,21.8,58.4,583.0,252.000003
947,23.2,58.300001,601.000001,326.999993
948,26.0,63.7,602.0,322.0
949,25.5,74.099999,650.999997,366.999996
950,26.0,71.6,659.999996,274.0
951,24.9,66.3,653.0,261.0
952,23.8,63.8,682.999998,232.0
953,23.0,64.7,705.0,184.0
954,23.0,63.2,814.0,169.0
955,22.8,71.4,800.999999,153.0
956,21.8,72.5,833.0,0.0
957,19.3,83.0,736.0,0.0
958,18.5,86.4,678.0,0.0
959,17.9,88.5,644.0,0.0
960,17.9,88.7,616.0,0.0
961,17.9,86.7,558.000001,123.999997
962,19.9,75.7,646.999999,206.0
963,20.9,71.6,720.0,151.0
964,20.1,78.1,810.000001,151.0
965,19.6,77.7,805.0,151.0
966,19.2,78.6,813.0,151.0
967,18.4,75.8,797.0,152.0
968,20.0,74.9,798.999999,172.0
969,20.5,72.0,785.0,227.0
970,22.5,64.8,731.000001,245.0
971,24.4,66.3,721.000001,286.000001
972,26.2,68.8,716.0,300.0
973,28.9,72.6,670.000002,350.000002
974,28.5,75.6,687.999997,348.999999
975,29.1,66.4,681.0,334.0
976,27.0,71.999999,682.999998,238.000002
977,26.2,69.9,693.999999,222.0
978,24.4,66.3,691.0,164.0
979,24.2,67.3,805.000002,152.0
980,23.2,69.4,839.999998,0.0
981,20.5,79.6,704.0,0.0
982,19.0,85.1,639.000001,0.0
983,18.2,85.9,586.0,0.0
984,18.3,88.0,575.0,0.0
985,18.1,87.0,536.0,124.999997
986,19.9,78.0,649.999999,206.0
987,20.4,74.9,744.0,150.0
988,19.4,79.1,811.999998,151.0
989,18.5,80.2,801.999999,151.0
990,18.0,81.5,811.0,151.0
991,17.2,80.3,775.999998,152.0
992,19.8,76.2,790.000002,179.0
993,18.6,70.8,653.0,191.0
994,19.0,71.5,669.0,234.0
995,19.8,66.8,649.0,241.000002
996,22.2,59.7,586.0,271.0
997,22.5,63.3,602.0,236.000001
998,23.3,63.3,622.000001,321.999995
999,24.6,74.6,669.0,262.0
1000,26.3,72.6,686.000002,263.0
1001,24.6,69.699999,676.999998,207.0
1002,22.7,64.9,679.0,168.0
1003,22.6,67.9,860.0,153.0
1004,21.2,75.1,836.0,0.0
1005,18.3,86.3,764.0,0.0
1006,17.3,88.7,721.0,0.0
1007,16.5,89.8,703.0,0.0
1008,16.3,89.6,682.0,0.0
1009,15.9,88.4,649.000001,124.999997
1010,20.1,71.3,733.0,206.0
1011,20.9,71.7,805.0,150.0
1012,19.7,78.1,805.999999,151.0
1013,18.7,78.4,810.999999,151.0
1014,18.1,79.7,804.0,151.0
1015,19.5,76.5,808.000001,152.0
1016,18.9,76.7,799.0,168.0
1017,20.2,71.6,804.0,201.0
1018,21.3,68.4,798.999998,210.999999
1019,22.6,64.9,807.000003,222.999998
1020,26.7,67.8,743.0,325.0
1021,29.5,72.0,772.000004,338.0
1022,29.5,74.7,779.000001,330.0
1023,29.7,74.9,796.0,269.0
1024,28.4,78.099999,797.000002,268.0
1025,28.1,75.599999,774.999996,211.999999
1026,25.4,69.7,792.0,158.0
1027,24.2,71.5,798.999999,154.0
1028,22.7,77.1,809.999999,0.0
1029,19.6,86.4,729.0,0.0
1030,18.2,88.7,676.0,0.0
1031,17.3,89.8,647.0,0.0
1032,17.0,89.9,633.0,0.0
1033,16.6,87.2,591.000001,124.999997
1034,19.0,75.1,706.999999,206.0
1035,19.6,72.8,813.0,151.0
1036,18.2,78.6,792.000002,151.0
1037,18.2,74.1,799.000002,151.0
1038,17.3,77.0,794.0,151.0
1039,18.9,74.8,802.000001,156.0
1040,18.3,72.5,798.999999,183.0
1041,19.5,69.8,782.0,211.0
1042,22.1,61.2,726.000002,256.0
1043,25.2,71.3,763.000007,328.0
1044,26.6,67.8,756.0,332.0
1045,26.4,68.5,714.000003,313.999999
1046,25.2,67.7,742.999997,275.0
1047,25.2,66.6,732.0,262.0
1048,24.1,65.6,738.0,213.000001
1049,22.4,67.0,781.000001,174.0
1050,21.3,68.7,797.0,162.0
1051,21.6,74.6,817.999996,155.0
1052,21.0,76.4,803.000003,0.0
1053,18.8,85.9,758.0,0.0
1054,17.9,89.0,697.0,0.0
1055,17.3,90.9,663.999999,0.0
1056,17.2,91.1,632.0,0.0
1057,17.2,90.2,575.000001,123.999997
1058,19.5,79.0,667.999998,206.0
1059,19.6,77.8,735.0,149.0
1060,18.1,79.1,800.000001,151.0
1061,17.9,77.6,777.000001,151.0
1062,17.3,72.5,702.0,151.0
1063,19.2,76.5,816.999999,151.0
1064,17.7,69.6,681.0,179.000001
1065,17.5,70.7,714.0,171.0
1066,19.9,59.9,696.999998,296.999996
1067,23.2,64.2,730.999999,266.000005
1068,25.2,60.5,709.0,432.0
1069,27.6,71.3,713.999997,366.0
1070,28.2,73.4,709.000001,354.999999
1071,27.9,74.2,747.0,311.0
1072,27.4,68.2,722.000003,261.0
1073,25.5,70.1,776.000001,212.0
1074,24.3,65.5,783.0,173.0
1075,23.2,73.1,808.999999,153.0
1076,21.2,78.6,815.0,0.0
1077,18.1,86.8,736.0,0.0
1078,16.7,88.3,702.0,0.0
1079,15.8,89.2,683.0,0.0
1080,15.3,89.1,668.0,0.0
1081,15.0,86.5,632.000001,124.999997
1082,19.7,69.5,712.999999,207.0
1083,20.0,72.5,806.0,151.0
1084,18.0,77.3,791.000001,150.0
1085,17.9,73.6,825.999999,151.0
1086,17.4,77.2,811.0,151.0
1087,18.5,75.2,814.999999,156.0
1088,18.5,75.0,797.000001,179.0
1089,20.0,71.8,782.0,213.0
1090,23.5,73.0,809.0,251.999999
1091,26.7,69.3,787.000009,286.0
1092,26.7,69.3,787.000009,286.0
1093,29.7,76.0,781.999997,171.000004
1094,30.6,76.099999,845.999993,185.000001
1095,27.3,75.4,759.0,162.0
1096,28.2,66.500001,706.000002,108.000001
1097,26.1,65.300001,741.000003,63.0
1098,23.2,67.5,812.0,22.0
1099,21.5,76.8,826.999997,0.0
1100,19.5,85.6,825.999999,0.0
1101,18.1,89.0,731.0,0.0
1102,17.1,90.2,683.000001,0.0
1103,16.3,91.1,646.0,0.0
1104,16.0,90.7,615.0,0.0
1105,16.0,88.6,562.000001,124.999997
1106,18.8,75.5,663.999999,206.999994
1107,18.8,74.1,797.0,150.0
1108,17.9,79.8,813.999999,151.0
1109,17.6,75.2,820.999998,151.0
1110,17.2,76.8,782.0,151.0
1111,18.7,74.7,794.000001,157.0
1112,17.9,73.8,801.999997,181.0
1113,19.1,69.4,786.0,217.0
1114,22.7,63.9,746.000008,261.0
1115,26.2,68.7,716.000006,297.0
1116,26.3,71.1,684.0,352.0
1117,29.9,65.700001,699.000005,375.0
1118,29.6,77.999999,691.000007,361.0
1119,28.6,67.2,683.0,321.0
1120,29.4,69.600001,754.999994,273.0
1121,26.6,68.3,693.000002,218.0
1122,25.3,64.1,742.0,174.0
1123,23.8,69.0,793.999999,153.0
1124,22.0,70.0,796.000003,0.0
1125,18.7,81.3,715.0,0.0
1126,17.4,85.3,649.0,0.0
1127,16.4,87.4,620.0,0.0
1128,16.0,87.9,595.0,0.0
1129,15.3,86.7,543.000001,124.999997
1130,19.6,66.4,607.999999,207.0
1131,19.5,70.3,775.0,150.0
1132,18.1,77.3,800.000001,151.0
1133,17.7,73.1,783.000001,151.0
1134,17.2,73.8,796.0,151.0
1135,18.7,73.2,818.999999,156.0
1136,17.7,71.7,781.0,179.000002
1137,18.4,66.2,760.0,224.0
1138,18.7,64.0,771.999999,230.0
1139,19.0,64.3,803.999995,208.000003
1140,21.7,60.4,757.0,273.0
1141,22.9,60.1,727.000001,328.999996
1142,24.8,68.4,739.000001,343.000007
1143,25.2,69.2,819.0,276.0
1144,24.0,67.8,747.999999,234.000003
1145,22.3,68.6,821.999997,172.0
1146,20.1,69.9,801.0,171.0
1147,20.1,75.0,799.000002,154.0
1148,18.9,79.8,810.000003,0.0
1149,16.4,86.9,763.0,0.0
1150,15.2,88.5,720.0,0.0
1151,14.2,89.2,685.999999,0.0
1152,14.1,89.3,654.0,0.0
