,Tair,Rhair,CO2air,PARin
732,26.8,58.8,771.0,254.0
733,23.1,50.5,589.000003,248.0
734,25.0,58.700001,656.000002,241.0
735,25.0,58.700001,656.000002,241.0
736,24.7,55.300001,656.000002,240.0
737,25.6,70.3,998.000004,237.0
738,23.3,71.1,1009.0,267.0
739,13.6,42.2,424.0,1.4e-05
740,14.7,55.1,442.0,0.0
741,13.6,63.9,455.0,0.0
742,12.8,69.5,457.0,0.0
743,13.4,78.6,467.000004,1.5e-05
744,17.9,84.2,955.0,270.0
745,19.7,82.5,1052.0,268.0
746,20.1,85.1,1082.999997,269.0
747,20.5,78.0,1022.0,268.0
748,20.2,81.9,1082.999997,269.0
749,20.6,76.8,1102.0,268.0
750,19.6,80.4,1065.0,268.0
751,20.4,79.5,996.000001,268.0
752,19.6,75.5,1006.0,278.0
753,21.2,82.9,1026.0,308.0
754,22.4,84.3,988.000002,296.0
755,26.0,61.1,935.000004,294.0
756,25.6,67.7,879.0,294.0
757,24.8,69.599999,735.999998,280.000001
758,25.4,77.999999,803.999998,280.000001
759,26.0,75.3,804.0,271.0
760,26.8,69.4,1001.999991,262.000001
761,25.4,76.5,1004.000001,281.0
762,23.1,81.8,1057.0,270.0
763,14.4,54.3,471.000002,0.0
764,14.9,61.6,451.0,0.0
765,14.0,63.3,448.0,0.0
766,12.9,68.3,448.0,0.0
767,12.7,77.3,455.0,1.5e-05
768,16.0,76.8,832.0,248.0
769,18.3,81.8,994.000002,249.0
770,19.2,82.5,1028.0,248.0
771,19.6,81.8,1026.0,248.0
772,19.6,79.5,1056.999997,248.0
773,19.6,79.2,1035.999998,248.0
774,19.6,78.7,1083.0,248.0
775,19.3,84.6,996.000001,248.0
776,19.3,79.3,1017.999999,253.0
777,20.9,83.8,1031.0,258.0
778,22.3,83.500001,1033.999995,253.0
779,25.7,79.599999,1006.999995,255.999999
780,25.5,60.3,878.0,251.0
781,25.7,80.599999,856.999995,258.0
782,25.5,60.5,764.000001,238.0
783,26.6,61.4,856.0,226.0
784,25.5,67.6,945.999996,228.0
785,24.6,67.0,1013.999999,233.0
786,22.2,71.6,1020.0,254.0
787,14.1,60.2,484.000003,0.0
788,14.8,69.5,456.0,0.0
789,12.7,73.8,453.0,0.0
790,12.2,79.5,460.0,0.0
791,11.9,84.3,473.0,1.5e-05
792,17.3,73.1,890.0,270.0
793,19.1,87.2,1017.000003,269.0
794,20.3,80.7,1048.000003,268.0
795,20.0,82.0,1000.0,268.0
796,20.2,84.3,1011.000002,268.0
797,20.5,77.0,1012.000002,267.0
798,20.1,80.4,994.0,267.0
799,20.2,84.3,1036.999996,267.0
800,19.6,80.799999,1001.000001,281.0
801,22.1,75.1,1028.0,305.0
802,22.6,79.8,1028.999997,300.0
803,23.8,87.199999,1031.999997,294.0
804,24.9,65.2,923.0,301.0
805,24.9,73.599999,886.999996,271.000002
806,26.8,69.099999,888.999996,278.0
807,25.8,68.2,972.0,281.0
808,26.0,61.2,979.000007,278.0
809,24.7,68.9,1062.999998,285.0
810,22.3,67.2,1006.0,277.0
811,13.9,58.8,464.000003,0.0
812,14.1,68.3,442.0,0.0
813,13.3,72.6,437.0,0.0
814,12.3,78.3,452.0,0.0
815,12.4,86.5,470.0,1.5e-05
816,18.3,72.7,935.0,242.0
817,19.3,80.9,1003.000002,242.0
818,19.8,78.6,996.0,241.0
819,19.5,78.3,1059.0,240.0
820,19.7,78.7,1002.000002,240.0
821,19.6,79.7,1016.999998,241.0
822,19.3,78.9,1015.0,241.0
823,19.8,80.3,1075.999998,239.0
824,19.8,73.3,992.000004,253.999999
825,20.7,84.2,1006.0,251.0
826,22.0,82.799999,1012.000003,249.0
827,25.8,70.199999,977.999991,242.0
828,23.5,73.9,876.0,239.0
829,25.8,80.1,884.999999,241.0
830,26.4,52.500001,705.999999,220.000001
831,25.7,52.8,782.0,235.0
832,23.5,70.299999,901.999998,227.0
833,23.0,77.4,989.000002,213.0
834,21.6,73.6,996.0,253.0
835,13.7,54.5,446.000001,1.4e-05
836,13.8,66.0,456.999999,0.0
837,13.8,71.0,457.0,0.0
838,12.7,75.5,453.0,0.0
839,11.8,78.1,454.000001,1.5e-05
840,17.8,77.2,882.0,270.0
841,19.9,74.4,1058.000004,268.0
842,20.3,82.4,1104.999998,269.0
843,19.9,83.1,1025.0,268.0
844,20.2,77.0,1020.999997,268.0
845,19.8,79.2,1093.999999,268.0
846,19.9,82.6,1014.0,268.0
847,20.1,82.4,985.000002,269.0
848,19.6,79.800001,989.000004,280.000001
849,21.0,81.2,1017.0,287.0
850,23.1,75.900001,1045.000001,282.0
851,25.9,58.300001,958.000002,286.0
852,24.4,60.6,786.0,285.0
853,23.9,57.799999,676.000003,273.000001
854,25.3,66.000001,786.000001,267.0
855,24.0,67.0,772.0,261.0
856,24.6,83.599999,1027.999992,264.0
857,25.9,70.9,1019.999998,271.0
858,23.1,77.6,998.0,274.0
859,13.7,45.6,432.000001,138.0
860,14.5,57.0,439.0,0.0
861,12.7,62.4,441.0,0.0
862,12.5,72.0,452.0,0.0
863,12.5,79.3,463.0,1.5e-05
864,17.9,77.2,994.0,240.0
865,19.3,85.8,1029.000001,241.0
866,19.8,74.5,1037.999997,242.0
867,19.3,82.7,985.0,241.0
868,17.4,79.5,1107.999998,108.0
869,15.2,77.4,1031.999999,0.0
870,14.9,78.5,984.0,0.0
871,15.0,83.3,940.0,0.0
872,14.9,78.7,893.999999,25.0
873,16.3,84.6,841.0,62.0
874,18.9,84.2,772.000001,86.0
875,21.9,56.400001,638.000004,106.0
876,21.3,55.0,496.0,130.0
877,22.5,75.199999,611.999993,156.0
878,23.9,47.3,539.0,143.000001
879,22.1,43.6,539.0,140.0
880,22.7,45.200001,580.000002,100.0
881,20.5,79.499999,612.0,59.0
882,20.3,73.2,624.0,19.0
883,14.1,54.8,447.000001,0.0
884,14.5,56.9,441.000001,0.0
885,13.4,64.8,451.0,0.0
886,13.1,69.5,457.0,0.0
887,13.1,77.6,471.0,1.5e-05
888,15.7,83.5,641.0,237.0
889,17.9,85.8,754.000001,237.0
890,18.2,80.2,772.0,237.0
891,18.7,77.8,755.0,237.0
892,18.5,78.3,776.000001,236.0
893,18.3,78.4,765.999999,237.0
894,18.0,79.7,785.0,236.0
895,19.3,75.5,837.999994,235.0
896,19.4,77.4,752.000004,243.0
897,20.8,82.3,757.0,248.0
898,23.8,65.1,750.0,242.0
899,23.3,53.300001,601.000003,240.0
900,24.1,52.7,454.0,240.0
901,24.8,44.100001,435.000001,232.000001
902,23.6,54.499999,554.999998,219.000001
903,22.7,41.8,487.0,219.0
904,23.0,47.299999,470.999999,227.0
905,24.0,64.799999,661.999987,221.0
906,23.6,57.8,564.0,242.0
907,15.9,47.3,424.000001,138.0
908,15.0,52.4,438.0,0.0
909,14.0,58.2,448.0,0.0
910,13.6,58.9,451.0,0.0
911,13.4,65.3,454.0,1.2e-05
912,15.2,81.1,637.0,107.0
913,15.5,83.0,661.000001,109.0
914,16.3,80.7,676.000002,109.0
915,16.3,81.3,675.0,107.0
916,16.0,82.8,697.999999,106.0
917,15.8,83.9,684.000001,107.0
918,16.0,82.9,667.0,107.0
919,16.1,82.2,665.0,109.0
920,16.1,79.9,682.0,131.0
921,18.4,76.9,666.0,122.0
922,20.6,79.6,705.000001,142.0
923,21.5,50.5,498.000002,98.0
924,21.1,62.7,572.0,130.0
925,22.7,55.500003,540.000012,151.0
926,21.4,52.300001,487.000007,155.999999
927,21.7,72.8,603.0,144.0
928,22.4,71.8,633.999996,99.0
929,21.7,64.1,688.999999,80.0
930,20.3,75.2,629.0,18.0
931,14.3,50.1,418.0,0.0
932,15.7,52.1,427.0,0.0
933,14.9,55.7,432.0,0.0
934,14.4,56.3,435.0,0.0
935,14.2,56.5,430.0,0.0
936,15.3,72.0,670.0,0.0
937,16.1,80.5,724.999998,0.0
938,16.0,84.9,700.0,0.0
939,16.9,84.4,697.0,0.0
940,17.5,83.3,708.0,0.0
941,17.8,83.6,688.0,0.0
942,17.7,80.4,692.0,0.0
943,19.4,74.6,804.0,0.0
944,18.3,80.6,776.999999,34.0
945,19.1,78.0,737.0,98.0
946,22.0,66.7,624.000005,139.000001
947,22.9,67.0,658.0,237.999991
948,24.4,63.4,584.0,163.0
949,22.4,50.7,496.000002,221.999998
950,24.0,56.8,592.999993,151.000003
951,22.8,59.8,539.0,165.0
952,21.4,80.899999,646.999997,124.0
953,21.8,77.0,657.0,46.000001
954,20.0,80.7,626.0,28.0
955,16.6,66.900001,456.000003,0.0
956,14.2,54.4,418.0,0.0
957,16.3,54.4,424.0,0.0
958,15.3,57.5,422.0,0.0
959,15.4,58.9,424.0,0.0
960,16.6,74.4,655.0,0.0
961,16.6,82.2,725.0,0.0
962,17.2,84.3,703.0,0.0
963,17.8,84.8,687.0,0.0
964,17.3,82.2,686.0,0.0
965,17.6,84.3,695.0,0.0
966,17.5,82.0,701.0,0.0
967,18.3,83.1,797.000001,0.0
968,16.8,83.3,750.0,26.999999
969,17.6,81.4,721.0,102.0
970,20.6,84.200001,635.000003,98.999999
971,21.5,53.800001,562.999999,127.000001
972,22.7,55.3,503.0,140.0
973,24.0,58.300002,550.000007,181.000001
974,22.1,50.7,446.0,191.999997
975,23.1,51.4,460.0,201.0
976,21.6,51.6,550.000003,93.000002
977,22.2,53.8,536.999997,91.0
978,21.2,67.7,645.0,21.0
979,16.4,48.100001,410.000002,0.0
980,16.0,45.8,413.0,0.0
981,15.0,57.1,416.0,0.0
982,15.0,61.9,418.0,0.0
983,15.3,66.3,425.0,0.0
984,16.2,77.8,600.0,0.0
985,16.1,85.7,687.999998,0.0
986,17.4,84.8,689.0,0.0
987,18.0,82.8,703.0,0.0
988,19.0,74.3,697.0,0.0
989,17.2,78.5,709.0,0.0
990,17.0,82.4,711.0,0.0
991,17.3,84.0,776.000001,145.0
992,16.7,82.0,769.0,36.0
993,17.6,80.3,743.0,60.0
994,18.0,82.5,723.0,121.0
995,18.7,86.1,686.999999,129.000002
996,22.9,72.9,769.0,165.0
997,24.5,68.4,735.0,122.000001
998,23.6,59.5,609.999999,239.999993
999,24.9,66.5,576.0,146.0
1000,24.0,53.3,459.000001,112.000001
1001,21.8,60.7,464.0,62.0
1002,20.7,73.2,612.0,20.0
1003,16.3,72.4,520.000003,0.0
1004,15.7,62.0,469.0,0.0
1005,14.0,66.5,460.0,0.0
1006,14.9,72.0,464.0,0.0
1007,13.6,76.6,473.0,0.0
1008,16.0,80.4,599.0,0.0
1009,19.2,82.9,766.999996,264.0
1010,19.9,80.9,808.0,264.0
1011,19.7,76.6,781.0,264.0
1012,18.8,82.3,835.000002,264.0
1013,18.9,83.5,789.999999,264.0
1014,19.4,80.5,796.0,264.0
1015,21.2,70.4,805.999996,262.0
1016,17.5,83.3,825.0,24.0
1017,17.6,82.5,815.0,74.0
1018,18.1,85.3,780.0,65.999999
1019,19.2,84.2,716.0,67.999999
1020,23.4,57.5,630.0,130.0
1021,22.7,54.9,535.999999,149.0
1022,24.7,64.899999,650.999992,166.999999
1023,21.7,59.8,589.0,130.0
1024,23.5,56.000001,651.000007,135.000001
1025,22.8,64.4,546.999998,85.999999
1026,22.1,68.8,567.0,10.0
1027,18.7,53.4,438.000002,0.0
1028,14.7,58.2,427.0,0.0
1029,15.3,63.2,445.0,0.0
1030,14.8,70.3,454.0,0.0
1031,13.8,74.1,454.0,0.0
1032,14.8,84.5,590.0,0.0
1033,18.7,74.2,804.99999,265.0
1034,19.1,83.5,770.000009,265.0
1035,19.4,78.1,783.0,264.0
1036,18.9,84.4,760.000002,264.0
1037,19.0,86.2,776.999998,264.0
1038,19.0,85.4,777.0,264.0
1039,18.4,86.3,800.999999,2.7e-05
1040,17.1,77.5,766.000001,38.0
1041,18.4,77.1,742.0,70.0
1042,19.6,86.299999,659.000001,93.0
1043,20.6,69.300001,540.000002,188.000002
1044,23.1,77.8,621.0,165.0
1045,25.4,56.8,645.0,82.0
1046,21.2,71.800001,545.0,73.0
1047,20.8,84.5,491.0,65.0
1048,23.1,83.9,500.0,91.000001
1049,21.1,69.800001,435.0,34.0
1050,23.6,66.4,448.0,14.0
1051,16.3,60.1,424.000001,0.0
1052,15.4,63.4,428.0,0.0
1053,15.3,65.6,430.0,0.0
1054,15.0,68.9,428.0,0.0
1055,14.5,71.0,429.0,0.0
1056,15.8,84.2,432.0,0.0
1057,16.7,86.9,434.0,0.0
1058,17.6,84.1,442.0,0.0
1059,17.9,84.4,446.0,0.0
1060,17.7,86.4,452.0,0.0
1061,17.7,84.9,459.0,0.0
1062,17.7,84.4,458.0,0.0
1063,17.7,83.3,468.0,0.0
1064,16.9,81.3,506.0,36.000001
1065,16.5,81.0,528.0,25.0
1066,19.7,71.6,656.0,180.999997
1067,22.0,79.299999,574.999999,162.0
1068,24.2,60.5,444.0,265.0
1069,21.9,57.599999,413.0,162.999997
1070,24.0,47.4,413.0,152.0
1071,23.2,48.8,413.0,135.0
1072,22.9,50.5,411.0,107.000001
1073,21.8,55.5,413.0,68.0
1074,20.5,62.8,421.0,25.0
1075,16.0,67.9,433.0,0.0
1076,13.5,62.9,436.0,0.0
1077,13.4,70.2,454.0,0.0
1078,12.8,74.9,470.0,0.0
1079,12.5,79.1,501.0,0.0
1080,14.3,77.9,498.0,0.0
1081,16.8,77.9,495.0,0.0
1082,17.2,83.6,496.0,0.0
1083,18.0,82.0,501.0,0.0
1084,17.9,81.7,506.0,0.0
1085,17.7,81.7,511.0,0.0
1086,17.7,84.1,521.0,0.0
1087,17.5,84.1,537.0,0.0
1088,18.4,80.7,564.000001,35.0
1089,19.8,87.8,677.0,72.0
1090,20.3,70.199999,556.000001,114.999999
1091,23.3,51.2,444.0,120.0
1092,23.3,51.2,444.0,120.0
1093,22.5,44.6,420.0,167.0
1094,22.8,45.3,417.0,176.0
1095,22.3,46.6,417.0,158.0
1096,22.3,47.2,416.0,118.000001
1097,21.7,51.7,417.0,76.0
1098,21.8,55.4,422.0,29.0
1099,18.7,70.7,430.0,0.0
1100,16.4,78.5,436.0,0.0
1101,14.9,81.4,439.0,0.0
1102,13.8,83.6,443.0,0.0
1103,13.0,85.4,449.0,0.0
1104,12.4,86.9,452.0,0.0
1105,11.8,88.0,453.0,0.0
1106,11.1,88.5,453.0,0.0
1107,10.5,89.1,454.0,0.0
1108,10.1,89.7,454.0,0.0
1109,9.6,90.0,457.0,0.0
1110,9.1,90.3,458.0,0.0
1111,8.8,90.6,456.0,5.0
1112,10.5,86.5,455.0,38.0
1113,14.2,79.1,455.0,78.0
1114,18.8,63.9,447.0,123.999999
1115,22.3,46.300001,430.0,120.0
1116,22.2,39.1,413.0,149.0
1117,20.9,37.800001,412.0,160.999999
1118,22.0,49.499999,413.0,160.999999
1119,23.0,47.9,415.0,142.0
1120,22.0,51.2,410.0,121.0
1121,20.5,50.6,411.0,73.0
1122,20.5,52.6,415.0,27.0
1123,17.0,65.9,421.0,0.0
1124,14.8,73.7,425.0,0.0
1125,13.5,77.7,425.0,0.0
1126,12.5,80.8,430.0,0.0
1127,11.5,82.9,433.0,0.0
1128,10.8,84.6,436.0,0.0
1129,10.1,85.9,440.0,0.0
1130,9.4,87.0,439.0,0.0
1131,8.9,88.0,440.0,0.0
1132,8.5,88.7,442.0,0.0
1133,8.1,89.2,442.0,0.0
1134,7.6,89.5,442.0,0.0
1135,7.3,90.0,440.0,5.0
1136,8.4,90.3,439.0,40.000002
1137,11.6,79.9,439.0,103.0
1138,13.1,76.1,434.0,118.0
1139,13.4,77.0,432.0,81.000005
1140,17.4,65.1,430.0,188.0
1141,19.7,58.0,421.0,250.999995
1142,22.5,51.2,424.0,291.000005
1143,22.2,48.9,424.0,177.0
1144,21.1,53.6,427.0,114.000005
1145,17.8,65.5,434.0,29.000001
1146,15.4,70.7,437.0,28.0
1147,13.1,76.3,443.0,0.0
1148,11.4,80.5,456.0,0.0
1149,10.1,82.9,459.0,0.0
1150,9.2,85.1,462.0,0.0
1151,8.4,86.4,464.0,0.0
1152,7.9,88.1,469.0,0.0
