,Tair,Rhair,CO2air,PARin
758,28.9,70.6,664.000001,356.999986
759,27.4,88.8,752.0,193.0
760,27.6,75.5,894.999994,162.0
761,26.7,69.100001,850.999999,295.999996
762,23.4,73.2,860.0,252.0
763,23.5,77.1,844.000003,255.0
764,21.5,82.2,873.999999,0.0
765,18.1,91.0,813.0,0.0
766,16.6,93.2,747.000001,0.0
767,15.3,93.9,694.0,0.0
768,14.6,94.6,665.0,0.0
769,14.6,92.2,645.0,0.0
770,14.3,93.1,626.0,0.0
771,14.0,91.8,622.0,0.0
772,16.3,83.9,768.999999,169.999998
773,18.4,77.7,855.999999,258.0
774,18.6,77.4,837.0,257.0
775,18.0,67.0,844.000001,250.0
776,20.0,63.5,854.0,267.0
777,20.7,64.7,850.0,298.0
778,22.6,64.9,848.0,291.0
779,24.4,65.4,735.999998,309.999996
780,24.2,69.5,587.0,340.0
781,24.5,64.2,518.000001,282.999999
782,23.6,72.100001,498.999998,279.0
783,25.1,62.4,495.0,291.0
784,23.8,70.999999,515.000001,269.0
785,23.2,62.5,571.000001,225.000004
786,21.3,69.0,702.0,264.0
787,22.1,73.7,834.999997,256.0
788,19.4,83.2,862.999999,0.0
789,16.7,90.5,788.0,0.0
790,15.3,92.5,713.0,0.0
791,14.5,93.5,659.0,0.0
792,13.7,94.3,636.0,0.0
793,14.4,91.6,631.0,0.0
794,14.3,91.4,615.0,0.0
795,14.1,92.1,603.0,0.0
796,16.5,84.0,771.999999,177.999998
797,18.9,76.7,840.0,257.0
798,18.9,78.9,860.0,257.0
799,17.9,70.1,854.999999,251.0
800,20.1,64.3,850.0,268.0
801,20.6,65.7,848.0,304.0
802,22.3,62.7,855.0,297.0
803,24.0,63.0,801.999999,282.000004
804,25.8,66.1,641.0,310.0
805,27.1,63.600001,542.999999,329.0
806,27.9,64.000001,625.999997,246.000004
807,27.7,66.6,686.0,265.0
808,26.3,69.3,735.999999,231.0
809,24.7,64.3,836.000001,266.000003
810,21.5,69.1,849.0,265.0
811,22.5,72.7,869.999998,255.0
812,19.9,84.1,855.0,0.0
813,17.4,90.9,800.0,0.0
814,16.0,92.6,735.000001,0.0
815,14.9,93.7,690.0,0.0
816,14.5,94.6,672.0,0.0
817,14.5,93.4,661.0,0.0
818,14.4,92.1,651.999999,0.0
819,14.1,91.9,653.0,0.0
820,16.8,83.2,819.999998,189.999998
821,19.2,77.6,829.000001,257.0
822,19.4,82.5,843.0,257.0
823,17.3,72.2,852.999999,250.0
824,20.2,62.8,848.000002,270.0
825,20.5,66.3,848.0,301.0
826,22.7,65.1,842.0,295.0
827,23.6,67.3,724.999999,311.999996
828,25.6,69.2,565.0,338.0
829,27.3,71.300001,512.999998,277.0
830,28.4,73.8,548.000006,280.000004
831,26.9,68.5,617.0,260.0
832,26.8,69.4,630.0,268.0
833,24.7,65.4,706.000001,223.0
834,21.9,73.5,822.0,264.0
835,22.6,80.1,841.000001,253.0
836,19.9,86.5,864.0,0.0
837,17.4,91.1,801.0,0.0
838,16.0,91.9,744.0,0.0
839,15.0,92.7,693.0,0.0
840,14.3,93.4,664.0,0.0
841,14.7,91.3,642.0,0.0
842,14.2,91.8,627.0,0.0
843,14.3,91.5,626.0,0.0
844,16.4,86.0,794.999998,195.999998
845,18.3,82.2,844.000001,255.0
846,18.6,82.1,852.0,256.0
847,17.5,74.4,851.0,250.0
848,20.0,66.8,848.000001,269.0
849,19.9,70.4,844.0,300.0
850,22.3,66.4,848.000001,290.0
851,23.9,68.5,789.999998,307.0
852,24.8,77.4,610.0,293.0
853,26.1,68.300002,508.999997,307.0
854,27.1,80.299999,485.000002,311.999996
855,27.8,83.6,545.0,298.0
856,26.9,82.700001,613.999996,265.0
857,24.9,81.4,708.000001,264.000004
858,22.7,83.0,819.0,264.0
859,23.3,84.7,870.999997,253.0
860,20.6,87.8,853.000001,0.0
861,17.8,92.2,822.0,0.0
862,16.4,93.2,769.000001,0.0
863,15.2,93.6,731.0,0.0
864,14.6,93.6,706.0,0.0
865,14.1,94.2,686.0,0.0
866,14.5,91.9,685.0,0.0
867,14.3,92.7,674.0,0.0
868,16.4,86.8,851.999998,204.999998
869,18.4,84.4,861.000001,255.0
870,18.7,86.2,849.0,254.0
871,17.4,76.3,859.0,250.0
872,20.3,69.8,854.999999,272.0
873,20.7,73.4,848.0,307.0
874,22.9,71.0,852.999999,295.0
875,24.9,71.399999,730.999997,313.999996
876,25.6,64.5,564.0,259.0
877,27.4,85.5,472.999999,276.0
878,29.3,69.000001,517.000001,274.000004
879,28.6,88.8,609.0,258.0
880,28.8,77.200001,608.999996,261.000001
881,27.3,81.599999,644.000001,265.000003
882,25.6,77.9,767.0,265.0
883,24.6,88.5,856.999999,252.0
884,21.7,91.0,873.999999,0.0
885,19.1,93.8,830.0,0.0
886,17.7,94.3,783.0,0.0
887,16.5,94.5,742.999999,0.0
888,15.9,94.8,716.0,0.0
889,15.3,95.4,707.0,0.0
890,14.7,95.6,700.0,0.0
891,14.4,95.8,692.0,0.0
892,16.7,89.4,850.999998,212.999998
893,18.8,86.8,849.000001,255.0
894,19.0,87.9,855.0,255.0
895,18.0,78.3,839.000001,250.0
896,20.4,70.9,853.999999,272.0
897,21.2,73.6,853.0,307.0
898,23.7,73.2,811.000002,299.0
899,25.1,65.800001,629.999998,277.000004
900,24.3,73.3,508.0,302.0
901,24.1,79.799998,461.000001,318.999999
902,24.5,84.599999,446.000001,317.999995
903,24.9,85.7,437.0,290.0
904,25.7,69.100001,460.999999,264.000001
905,25.6,79.499999,523.999999,265.000003
906,24.8,77.7,628.0,264.0
907,24.5,89.0,782.999996,252.0
908,21.9,91.0,901.999999,0.0
909,19.4,94.3,826.0,0.0
910,17.8,95.1,765.000001,0.0
911,16.7,95.4,731.0,0.0
912,16.1,95.8,697.0,0.0
913,15.3,96.3,675.0,0.0
914,14.8,96.6,656.0,0.0
915,14.5,96.5,639.0,0.0
916,17.0,89.8,804.999999,223.999998
917,18.9,87.7,846.000001,255.0
918,19.1,86.9,849.0,255.0
919,18.0,79.3,855.0,248.0
920,20.4,72.5,849.0,274.0
921,21.3,74.2,855.0,305.0
922,23.5,71.4,791.0,292.0
923,25.1,66.2,605.999995,307.999997
924,25.2,60.7,476.0,337.0
925,26.9,64.000001,464.999999,282.0
926,26.9,60.800002,467.0,318.999996
927,25.5,62.4,464.0,306.0
928,25.1,68.000002,469.999999,260.0
929,23.9,79.9,544.000001,290.000004
930,23.7,81.6,683.0,226.0
931,24.2,86.8,791.999998,252.0
932,22.3,91.5,936.999998,0.0
933,19.9,95.1,838.0,0.0
934,18.6,95.9,777.000001,0.0
935,18.1,96.9,732.999999,0.0
936,17.6,97.4,701.0,0.0
937,17.3,98.0,681.0,0.0
938,16.8,98.3,661.0,0.0
939,16.2,97.8,620.0,0.0
940,18.1,95.0,738.999998,230.999998
941,20.1,89.2,819.999997,254.0
942,20.6,89.4,820.0,254.0
943,18.8,84.3,823.999999,249.0
944,20.1,81.5,847.000001,283.0
945,21.5,80.2,838.0,345.0
946,23.3,71.4,741.000006,311.000001
947,24.4,75.499999,695.999996,367.999991
948,24.3,68.2,501.0,299.0
949,25.6,73.499999,448.000001,352.999999
950,27.2,82.399998,457.000002,284.999998
951,26.7,71.0,551.0,298.0
952,25.5,77.3,676.999999,255.0
953,25.0,78.2,787.000001,214.000005
954,23.9,81.6,836.0,275.0
955,24.3,88.4,833.000001,252.0
956,23.1,89.6,932.999998,0.0
957,20.5,95.7,833.0,0.0
958,19.5,96.3,769.000001,0.0
959,18.8,97.2,736.999999,0.0
960,18.2,97.3,679.0,0.0
961,17.4,97.3,642.0,0.0
962,17.4,97.9,625.0,0.0
963,17.3,97.6,606.0,0.0
964,18.7,93.7,748.999999,238.999998
965,20.6,91.7,832.000001,254.0
966,21.3,91.0,843.0,254.0
967,19.3,85.9,809.999999,248.0
968,20.2,79.4,852.0,274.999999
969,21.7,79.1,845.0,350.0
970,23.5,69.3,680.000004,268.0
971,24.3,64.1,481.999999,295.000001
972,24.3,77.7,445.0,271.0
973,27.1,61.700002,452.999996,305.000002
974,28.7,78.899998,519.999996,313.000003
975,27.6,71.6,482.0,328.0
976,27.6,85.9,506.000001,136.000002
977,27.7,68.0,572.999999,333.999996
978,25.6,76.7,659.0,228.0
979,25.7,87.1,812.999997,251.0
980,23.9,92.3,911.999998,0.0
981,21.1,95.5,821.0,0.0
982,19.9,96.8,765.000001,0.0
983,19.3,97.3,725.0,0.0
984,18.7,98.0,695.0,0.0
985,18.0,98.1,656.0,0.0
986,17.7,97.8,627.0,0.0
987,17.3,97.6,603.0,0.0
988,19.0,94.3,754.999996,246.999998
989,20.9,91.0,818.0,253.0
990,21.3,90.9,812.0,253.0
991,19.1,84.8,823.999999,248.0
992,20.3,82.2,853.999999,284.0
993,21.2,81.5,860.0,308.0
994,21.8,83.4,839.000001,370.0
995,22.5,81.7,859.0,304.000002
996,24.8,76.4,757.0,255.0
997,24.2,75.8,641.999999,172.000001
998,26.3,75.1,725.0,387.999987
999,27.4,68.8,614.0,276.0
1000,28.5,73.2,608.999999,349.0
1001,27.6,71.3,655.000001,264.000004
1002,25.0,73.0,775.0,266.0
1003,24.3,85.7,848.000001,252.0
1004,22.1,90.3,895.0,0.0
1005,19.6,95.1,851.0,0.0
1006,18.4,96.0,813.000001,0.0
1007,17.3,96.3,785.0,0.0
1008,16.9,97.0,769.0,0.0
1009,16.5,97.5,764.0,0.0
1010,16.0,97.6,760.0,0.0
1011,15.6,97.8,751.0,0.0
1012,18.5,91.3,847.000001,254.999998
1013,20.1,88.2,863.999999,254.0
1014,19.7,87.9,805.0,253.0
1015,18.6,88.2,847.999999,249.0
1016,19.9,83.8,843.000001,272.0
1017,21.0,84.2,854.0,325.0
1018,21.6,81.0,853.000001,238.999999
1019,22.9,76.8,865.000001,264.999995
1020,24.3,70.4,574.0,289.0
1021,25.6,80.5,456.000002,234.000001
1022,26.3,68.9,466.0,204.000004
1023,24.8,64.1,487.0,172.0
1024,23.8,71.300001,475.999998,252.000001
1025,21.8,65.9,470.999999,180.000003
1026,20.6,69.8,505.0,173.0
1027,21.5,74.7,531.999999,198.0
1028,20.4,83.7,754.000002,0.0
1029,18.5,93.9,847.0,0.0
1030,17.4,95.9,784.000001,0.0
1031,16.8,96.9,733.0,0.0
1032,16.0,97.1,700.0,0.0
1033,15.7,97.2,683.0,0.0
1034,15.2,97.3,676.0,0.0
1035,14.8,97.2,673.0,0.0
1036,17.1,91.7,870.999999,198.999999
1037,18.1,89.4,902.999999,199.0
1038,17.7,87.9,890.0,198.0
1039,17.6,80.1,901.000001,196.0
1040,19.4,76.2,906.999999,231.0
1041,20.3,78.3,896.0,234.0
1042,23.0,75.3,889.0,227.0
1043,24.4,65.100001,599.999996,313.999999
1044,24.3,65.2,504.0,219.0
1045,23.9,81.599999,457.000001,283.0
1046,23.2,70.4,514.0,225.999995
1047,22.4,69.9,512.0,201.0
1048,21.4,74.9,530.0,165.000001
1049,19.9,76.5,537.0,174.000003
1050,19.4,74.8,527.0,208.0
1051,20.8,77.1,567.999998,198.0
1052,19.7,85.5,754.000001,0.0
1053,18.1,91.9,796.0,0.0
1054,17.5,93.9,703.000001,0.0
1055,17.1,95.5,647.0,0.0
1056,16.8,96.2,609.0,0.0
1057,16.5,96.2,576.0,0.0
1058,16.3,96.6,556.0,0.0
1059,16.4,97.9,569.0,0.0
1060,17.7,94.3,735.999998,199.0
1061,19.1,90.7,835.000001,199.0
1062,18.6,86.5,834.0,198.0
1063,18.9,80.6,892.000001,194.0
1064,20.0,77.5,903.999999,231.000001
1065,20.2,77.9,907.0,189.0
1066,22.9,74.3,898.000001,339.999997
1067,24.2,65.400001,632.999997,253.999997
1068,24.0,67.4,534.0,258.0
1069,24.5,61.200001,464.999999,147.999999
1070,23.6,65.400001,446.0,217.000001
1071,24.4,66.7,459.0,199.0
1072,22.0,75.599999,457.0,176.000001
1073,20.8,66.9,473.0,198.0
1074,19.5,68.8,503.0,196.0
1075,20.8,76.8,581.999998,199.0
1076,19.0,86.2,801.000001,0.0
1077,16.8,93.7,879.0,0.0
1078,16.0,94.7,801.0,0.0
1079,15.2,95.8,754.999999,0.0
1080,14.7,96.2,727.0,0.0
1081,14.3,95.9,715.0,0.0
1082,14.0,95.8,712.0,0.0
1083,14.4,94.3,737.0,0.0
1084,17.1,88.0,891.000002,199.0
1085,18.1,86.3,897.000001,199.0
1086,17.6,86.5,906.0,198.0
1087,17.7,79.1,904.0,199.0
1088,19.4,78.5,896.0,228.0
1089,21.5,79.5,895.0,231.0
1090,22.1,73.8,626.000005,228.0
1091,23.7,71.1,557.000001,243.999996
1092,23.7,71.1,557.000001,243.999996
1093,25.7,63.000002,419.999998,144.000001
1094,24.1,76.199998,412.000002,168.999998
1095,21.1,71.6,429.0,155.0
1096,20.8,61.6,423.0,109.0
1097,21.2,63.7,423.0,65.0
1098,19.5,67.6,426.0,27.0
1099,19.1,75.9,429.0,0.0
1100,18.1,85.9,434.0,0.0
1101,17.0,90.1,439.0,0.0
1102,16.4,93.4,442.0,0.0
1103,15.7,94.8,440.0,0.0
1104,15.2,95.8,446.0,0.0
1105,14.7,96.9,449.0,0.0
1106,14.3,97.1,449.0,0.0
1107,13.9,97.5,450.0,0.0
1108,13.6,97.5,456.0,0.0
1109,13.2,97.4,456.0,0.0
1110,13.0,97.3,457.0,0.0
1111,12.8,97.5,462.0,0.0
1112,13.4,98.2,468.0,0.0
1113,14.9,97.8,470.0,0.0
1114,17.1,92.6,471.0,0.0
1115,19.3,85.4,465.0,0.0
1116,21.3,78.0,464.0,0.0
1117,22.1,80.3,467.0,0.0
1118,22.7,80.0,467.0,0.0
1119,23.6,77.4,479.0,0.0
1120,22.9,74.3,473.0,0.0
1121,21.9,77.4,457.0,0.0
1122,19.8,77.5,439.0,0.0
1123,18.4,72.0,435.0,0.0
1124,17.1,77.6,432.0,0.0
1125,15.9,82.7,430.0,0.0
1126,15.1,87.4,434.0,0.0
1127,14.4,92.3,439.0,0.0
1128,13.8,94.7,436.0,0.0
1129,13.5,96.0,439.0,0.0
1130,13.2,96.3,442.0,0.0
1131,12.7,96.4,443.0,0.0
1132,12.4,96.7,442.0,0.0
1133,12.3,97.0,448.0,0.0
1134,11.7,97.0,449.0,0.0
1135,11.7,97.2,449.0,0.0
1136,12.2,97.8,452.0,0.0
1137,14.1,96.9,454.0,0.0
1138,15.2,95.4,461.0,0.0
1139,15.4,94.6,462.0,0.0
1140,17.0,89.4,457.0,0.0
1141,18.2,89.1,457.0,0.0
1142,19.8,82.9,460.0,0.0
1143,20.7,77.6,453.0,0.0
1144,20.3,70.1,443.0,0.0
1145,18.2,74.9,442.0,0.0
1146,16.8,77.3,435.0,0.0
1147,15.1,85.0,437.0,0.0
1148,14.1,91.5,447.0,0.0
1149,13.3,94.2,456.0,0.0
1150,12.8,95.2,456.0,0.0
1151,12.2,95.7,457.0,0.0
1152,11.8,96.4,465.0,0.0
