,Tair,Rhair,CO2air,PARin
748,19.1,65.1,606.0,0.0
749,18.9,65.5,596.0,0.0
750,19.2,64.1,587.0,0.0
751,19.4,60.2,878.999994,261.0
752,22.9,55.5,1146.999998,277.0
753,23.3,58.9,851.0,294.0
754,24.8,57.2,996.000002,334.0
755,25.1,50.200001,712.999999,356.0
756,25.5,47.6,594.0,377.0
757,27.1,49.700001,541.999998,399.000001
758,26.1,59.399999,564.999995,405.000001
759,24.1,56.8,529.0,393.0
760,26.1,56.2,665.99999,356.000001
761,24.2,53.300001,708.000006,308.0
762,23.6,52.2,783.0,269.0
763,21.0,50.6,790.999997,267.999999
764,20.2,62.5,740.999999,0.0
765,17.7,75.9,675.0,0.0
766,17.3,79.1,649.0,0.0
767,17.8,78.3,636.0,0.0
768,16.8,81.9,621.0,0.0
769,16.9,79.5,611.0,0.0
770,17.0,78.4,605.0,0.0
771,17.0,78.3,600.0,0.0
772,17.1,77.6,597.0,0.0
773,16.9,77.8,594.0,0.0
774,17.0,77.2,591.0,0.0
775,19.5,66.9,976.999994,270.0
776,20.7,57.3,1106.999998,279.0
777,23.8,55.9,1186.0,307.0
778,25.6,57.2,976.999998,338.0
779,25.7,59.999999,777.999998,361.0
780,24.5,59.4,616.0,387.0
781,24.6,47.500001,554.000005,406.0
782,26.8,56.999999,582.999992,404.0
783,24.7,50.7,571.0,399.0
784,24.9,60.599999,672.999995,365.0
785,25.6,56.2,804.000001,312.0
786,20.0,58.4,1115.0,272.0
787,19.9,62.2,955.999997,264.999999
788,19.1,71.5,966.999998,0.0
789,17.0,83.2,877.0,0.0
790,17.2,82.6,825.000001,0.0
791,17.3,81.3,786.0,0.0
792,17.0,83.1,753.0,0.0
793,17.0,82.7,727.000001,0.0
794,16.9,83.2,710.0,0.0
795,16.9,83.3,692.0,0.0
796,17.0,82.5,683.0,0.0
797,16.9,83.3,679.0,0.0
798,16.8,83.1,661.0,0.0
799,19.7,71.2,1024.999994,270.0
800,22.0,59.3,1088.999999,280.0
801,23.4,59.3,1235.0,310.0
802,25.4,57.5,1004.000002,345.0
803,25.3,57.3,790.999995,370.0
804,24.0,60.5,588.0,396.0
805,24.9,47.000001,579.000001,414.0
806,27.3,53.2,604.999998,407.000001
807,25.3,59.3,637.0,398.0
808,23.7,58.499999,675.000003,364.0
809,24.9,58.6,973.000006,314.0
810,22.4,64.0,1100.0,274.0
811,18.5,67.3,1010.000003,264.999999
812,18.9,74.1,1219.999999,0.0
813,17.6,82.7,1093.0,0.0
814,17.3,84.7,1018.000001,0.0
815,16.9,85.8,957.999999,0.0
816,17.1,85.9,909.0,0.0
817,16.9,85.9,869.0,0.0
818,16.9,83.2,834.0,0.0
819,16.8,81.9,802.0,0.0
820,17.2,81.9,777.0,0.0
821,17.1,84.5,752.0,0.0
822,17.0,84.4,735.0,0.0
823,19.6,71.7,1132.999995,269.0
824,21.9,58.7,1054.999998,282.0
825,23.9,57.5,1155.0,308.0
826,24.8,58.9,936.000002,342.0
827,23.3,59.3,644.999999,363.0
828,26.8,47.3,558.0,386.0
829,23.4,52.8,512.000004,415.999999
830,25.8,47.100001,566.999997,407.000001
831,25.4,61.3,648.0,401.0
832,25.0,50.400001,647.00001,362.000001
833,24.5,56.5,837.000005,314.0
834,23.2,63.7,1147.0,273.0
835,19.9,61.6,909.0,260.0
836,19.4,68.5,989.999998,0.0
837,17.2,81.3,866.0,0.0
838,16.9,81.8,783.000001,0.0
839,17.1,80.0,720.999999,0.0
840,17.2,81.8,694.0,0.0
841,17.3,81.1,671.0,0.0
842,17.0,81.3,658.0,0.0
843,16.8,80.3,642.0,0.0
844,16.6,80.6,636.0,0.0
845,16.9,79.8,633.999999,0.0
846,16.9,78.9,624.0,0.0
847,19.6,67.4,1022.999994,270.0
848,21.6,57.0,1065.999998,281.0
849,23.3,58.2,1184.0,312.0
850,24.8,58.2,994.000004,340.0
851,24.2,61.999999,750.000002,360.0
852,22.9,55.5,540.0,386.0
853,26.9,53.3,580.999994,405.000001
854,23.8,46.300001,527.000007,417.0
855,25.9,57.6,616.0,394.0
856,25.9,60.0,735.999987,361.000001
857,25.4,56.2,789.999998,314.0
858,23.9,56.0,1100.0,273.0
859,20.1,56.8,912.999995,260.0
860,19.7,65.5,1025.999999,0.0
861,17.7,80.7,909.0,0.0
862,16.8,86.0,854.0,0.0
863,16.9,82.2,801.0,0.0
864,17.3,81.5,770.0,0.0
865,17.5,79.7,738.0,0.0
866,17.0,80.7,712.999999,0.0
867,17.1,80.8,687.0,0.0
868,17.0,81.3,671.0,0.0
869,16.9,80.5,662.0,0.0
870,16.8,81.0,656.0,0.0
871,19.3,69.1,1094.999996,269.0
872,21.9,57.2,1044.999999,283.0
873,23.2,59.0,1172.0,315.0
874,25.4,57.3,1028.000002,343.0
875,25.4,63.599999,750.999998,367.0
876,24.9,46.2,551.0,389.0
877,24.8,58.299998,491.999999,420.999999
878,25.1,43.700001,498.000001,411.000001
879,24.5,55.4,451.0,405.0
880,24.0,52.599999,520.000001,366.999999
881,26.4,51.100001,661.999994,314.0
882,24.3,53.0,716.0,275.0
883,20.4,48.8,651.0,260.0
884,20.9,61.9,978.999998,0.0
885,18.8,79.5,854.0,0.0
886,17.4,86.9,798.0,0.0
887,17.0,88.0,771.0,0.0
888,16.9,87.7,751.0,0.0
889,17.0,86.7,735.0,0.0
890,16.8,86.5,720.0,0.0
891,16.8,85.9,710.0,0.0
892,16.8,85.3,699.0,0.0
893,16.9,83.9,688.999999,0.0
894,16.9,84.0,676.0,0.0
895,19.8,72.3,1122.999992,268.0
896,22.6,58.0,1075.999998,283.0
897,24.6,59.7,1225.0,314.0
898,25.5,58.1,861.000001,347.0
899,25.3,55.7,580.999998,367.0
900,24.3,55.1,500.0,398.0
901,24.9,46.700001,467.000001,411.0
902,27.5,48.9,494.999998,407.000002
903,24.1,49.9,465.0,398.0
904,25.2,57.299999,496.999997,370.0
905,25.6,59.499999,606.000001,316.999999
906,23.51,51.9,676.0,273.0
907,22.72,48.5,839.999996,258.0
908,25.22,65.8,834.999998,0.0
909,22.89,71.6,699.0,0.0
910,20.79,74.9,631.0,0.0
911,19.15,75.2,594.0,0.0
912,18.93,78.4,593.0,0.0
913,17.92,85.0,594.0,0.0
914,16.76,86.4,578.000001,0.0
915,15.8,85.1,561.0,0.0
916,15.67,85.7,557.0,0.0
917,15.49,86.8,549.0,0.0
918,15.28,89.0,551.0,0.0
919,17.41,75.6,976.999993,269.0
920,20.03,58.8,1086.999998,284.0
921,22.85,61.4,1222.0,314.0
922,24.32,58.3,807.999999,341.0
923,24.7,47.000001,553.999997,357.000001
924,24.96,52.5,505.0,388.0
925,25.22,48.4,447.000003,419.999998
926,25.38,50.9,449.000003,423.999999
927,25.55,49.8,467.0,412.0
928,25.13,56.7,537.999993,356.0
929,24.7,53.800001,627.000003,330.0
930,24.19,57.5,830.0,270.0
931,21.17,44.7,479.000006,258.0
932,22.46,56.7,839.999999,0.0
933,21.47,66.1,654.0,0.0
934,22.63,59.4,600.0,0.0
935,22.63,65.5,534.0,0.0
936,20.96,72.2,516.0,0.0
937,21.47,65.4,522.0,0.0
938,22.29,70.2,513.0,0.0
939,21.09,71.2,509.0,0.0
940,23.2,67.9,503.0,0.0
941,21.56,73.4,494.0,0.0
942,20.46,79.2,503.0,0.0
943,21.305,71.0,462.000001,264.0
944,22.42,65.5,833.000004,284.0
945,24.705,63.5,1115.0,341.0
946,25.045,54.2,656.999999,382.000002
947,25.03,53.4,611.999997,471.999992
948,25.44,50.3,484.0,416.0
949,25.56,52.3,469.999999,477.999998
950,25.425,52.0,440.000001,407.000001
951,25.065,54.5,512.0,404.0
952,24.905,56.2,629.0,368.0
953,24.535,55.3,691.000002,298.000001
954,23.775,55.3,786.0,277.0
955,22.785,58.0,844.999997,256.0
956,24.145,66.3,1097.999999,0.0
957,22.01,78.4,918.0,0.0
958,21.386667,75.9,770.000001,0.0
959,20.96,73.6,681.0,0.0
960,23.67,64.6,576.0,0.0
961,22.29,71.4,538.0,0.0
962,20.79,78.6,522.0,0.0
963,21.86,64.8,519.0,0.0
964,22.85,69.1,501.0,0.0
965,21.26,74.0,490.0,0.0
966,20.05,79.3,488.0,0.0
967,21.03,70.6,604.000004,264.0
968,21.65,67.9,1083.000005,279.0
969,22.85,68.0,1049.0,337.0
970,24.45,57.5,666.000003,353.0
971,24.66,50.600001,509.999998,380.000001
972,25.42,48.6,473.0,394.0
973,25.51,49.6,446.000001,449.0
974,25.1,57.199999,382.0,453.999997
975,25.33,51.4,435.0,459.0
976,25.55,49.3,472.000002,350.000002
977,25.05,50.400001,555.999998,341.0
978,24.4,54.0,604.0,272.0
979,24.08,43.6,518.999996,256.0
980,25.53,64.8,622.999999,0.0
981,23.605,71.3,554.0,0.0
982,21.965,74.3,525.000001,0.0
983,21.22,79.0,521.0,0.0
984,20.49,81.3,509.0,0.0
985,19.62,85.8,517.0,0.0
986,18.89,90.9,527.0,0.0
987,19.3,90.1,514.0,0.0
988,18.9,91.4,519.0,0.0
989,18.5,93.2,525.0,0.0
990,18.0,94.2,536.0,0.0
991,20.4,82.3,1068.999983,265.0
992,23.3,70.1,1156.999998,284.0
993,24.1,70.7,1090.0,300.0
994,24.3,72.0,1067.000002,345.0
995,24.2,72.5,985.000002,378.000002
996,24.4,54.2,686.0,416.0
997,24.2,57.7,609.0,370.0
998,25.3,55.0,605.999997,481.999994
999,24.3,54.7,505.0,393.0
1000,25.3,53.4,528.0,371.0
1001,24.2,55.2,596.000003,317.0
1002,23.8,57.7,826.0,275.0
1003,20.0,54.4,636.000002,258.0
1004,21.6,60.2,480.0,0.0
1005,18.6,79.8,503.0,0.0
1006,17.6,86.3,524.0,0.0
1007,17.2,87.7,540.0,0.0
1008,17.1,87.4,552.0,0.0
1009,17.1,88.7,568.0,0.0
1010,17.1,87.2,571.0,0.0
1011,17.0,86.7,578.0,0.0
1012,17.0,86.9,588.999999,0.0
1013,16.6,88.0,599.0,0.0
1014,16.8,87.5,596.0,0.0
1015,19.4,77.7,1106.999994,265.0
1016,23.0,66.4,1027.999998,276.0
1017,23.2,67.5,1152.0,312.0
1018,23.9,67.0,1119.999996,321.999999
1019,24.8,59.1,923.999996,322.999999
1020,26.4,54.5,576.0,391.0
1021,24.9,55.299999,444.000003,417.999999
1022,26.1,54.799999,398.0,416.0
1023,24.5,49.9,494.0,378.0
1024,25.9,49.400001,520.000004,388.000001
1025,25.4,53.9,487.000003,336.999999
1026,24.0,55.8,662.0,264.0
1027,20.4,49.5,537.999999,258.0
1028,22.2,59.5,478.0,0.0
1029,19.2,78.2,494.0,0.0
1030,18.1,85.6,513.0,0.0
1031,17.3,88.1,530.0,0.0
1032,16.7,89.8,538.0,0.0
1033,17.0,87.3,540.0,0.0
1034,16.6,87.4,542.0,0.0
1035,16.4,86.4,549.0,0.0
1036,16.0,87.3,557.0,0.0
1037,15.9,88.1,563.0,0.0
1038,16.4,86.4,571.0,0.0
1039,18.7,73.7,1116.999997,263.0
1040,22.6,61.7,1022.999998,290.0
1041,23.7,63.0,1114.0,324.0
1042,23.9,54.3,747.000004,354.0
1043,22.8,51.800001,508.0,443.000001
1044,25.9,56.9,506.0,416.0
1045,23.8,59.699999,492.000001,463.999999
1046,24.5,57.0,616.000001,423.0
1047,24.5,54.6,609.0,403.0
1048,24.1,57.6,689.000001,339.000001
1049,24.1,63.7,976.000002,282.0
1050,23.8,68.1,1122.0,268.0
1051,19.5,55.1,539.000003,258.0
1052,21.8,60.6,753.999999,0.0
1053,19.1,76.6,658.0,0.0
1054,18.5,85.2,629.0,0.0
1055,18.0,89.8,617.0,0.0
1056,17.7,92.1,600.0,0.0
1057,17.3,93.2,587.0,0.0
1058,17.2,93.8,578.0,0.0
1059,17.1,94.0,571.0,0.0
1060,16.7,93.3,557.0,0.0
1061,16.7,92.8,552.0,0.0
1062,16.9,91.1,550.0,0.0
1063,19.7,78.3,1090.999998,262.0
1064,22.8,66.4,1074.999999,285.000001
1065,22.1,68.2,1228.0,277.0
1066,24.5,62.4,1149.999999,427.999996
1067,24.6,55.8,628.999999,400.0
1068,25.6,57.2,566.0,514.0
1069,25.8,52.0,482.000001,418.999999
1070,26.1,55.6,507.999999,411.0
1071,25.8,54.2,388.0,398.0
1072,26.0,53.3,389.999999,370.000001
1073,24.6,53.3,490.000008,321.0
1074,24.4,56.9,818.0,279.0
1075,20.4,55.4,690.999999,258.0
1076,21.2,61.7,498.0,0.0
1077,17.9,79.9,502.0,0.0
1078,16.8,85.8,517.0,0.0
1079,15.9,88.0,527.0,0.0
1080,15.8,88.3,544.0,0.0
1081,16.0,86.8,559.0,0.0
1082,15.9,86.6,573.0,0.0
1083,16.0,86.1,583.0,0.0
1084,16.3,85.6,594.0,0.0
1085,16.0,86.2,609.0,0.0
1086,16.2,86.3,633.0,271.0
1087,18.5,71.5,1196.000002,264.0
1088,22.0,64.5,1009.000004,29.0
1089,22.5,69.9,1039.0,62.0
1090,24.1,65.0,866.000009,102.0
1091,24.0,57.5,497.000001,125.0
1092,24.0,57.5,497.000001,125.0
1093,24.9,44.500001,463.000006,179.000001
1094,24.3,44.700001,468.000003,186.000001
1095,24.4,43.6,473.0,165.0
1096,23.3,45.000001,525.000009,127.000001
1097,23.9,57.8,781.000003,78.999999
1098,22.9,61.5,774.0,31.0
1099,19.0,74.7,776.000002,0.0
1100,16.6,80.2,786.0,0.0
1101,15.2,82.8,797.0,0.0
1102,14.2,84.6,814.999998,0.0
1103,13.4,86.0,777.0,0.0
1104,12.8,87.3,784.0,0.0
1105,12.1,88.0,769.0,0.0
1106,11.5,88.5,788.0,0.0
1107,11.0,89.0,789.0,0.0
1108,10.6,89.5,791.000001,0.0
1109,10.1,89.8,783.999999,0.0
1110,9.6,90.1,792.0,0.0
1111,9.3,90.3,803.000001,7.0
1112,11.1,87.5,768.000002,37.0
1113,15.0,78.7,781.0,75.0
1114,20.3,70.600001,670.000041,114.000001
1115,21.0,40.8,510.999997,121.000001
1116,19.2,37.9,464.0,159.0
1117,20.0,42.299999,478.999994,181.0
1118,19.4,29.300001,435.000005,176.0
1119,19.6,28.8,436.0,147.0
1120,19.7,41.299999,526.999992,130.000001
1121,18.8,38.6,478.000008,76.999999
1122,19.0,39.6,667.0,29.0
1123,16.9,62.5,808.0,0.0
1124,14.7,76.5,793.0,0.0
1125,13.3,80.2,796.0,0.0
1126,12.5,83.2,790.999999,0.0
1127,11.5,84.4,769.999999,0.0
1128,10.9,85.5,794.0,0.0
1129,10.3,86.6,776.0,0.0
1130,9.6,87.4,770.000003,0.0
1131,9.2,88.2,789.0,0.0
1132,8.9,88.7,780.999998,0.0
1133,8.4,89.1,795.999999,0.0
1134,7.9,89.5,788.0,0.0
1135,7.7,89.9,794.999997,6.0
1136,9.0,90.4,769.999999,39.000002
1137,12.3,81.8,799.0,97.0
1138,13.8,78.9,767.000001,115.0
1139,14.0,80.4,779.999999,79.000005
1140,18.8,69.9,760.0,177.0
1141,19.0,55.6,676.000003,235.999996
1142,19.9,44.1,570.999999,270.000007
1143,19.7,42.0,579.0,170.0
1144,18.9,43.2,680.999999,110.000004
1145,17.2,63.3,776.0,29.000001
1146,15.3,72.5,781.0,29.0
1147,13.0,78.3,776.0,1.0
1148,11.6,82.0,788.0,0.0
1149,10.4,84.0,776.0,0.0
1150,9.3,85.5,772.0,0.0
1151,8.5,86.3,780.0,0.0
1152,8.2,87.7,792.0,0.0
